ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	PARK_NAME	RUNS	HR	H	2B	3B	BB
ARL02	20160416	0	Sat	BAL	AL	11	TEX	AL	13	4	8	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
CHI11	20160416	0	Sat	COL	NL	11	CHN	NL	11	2	6	51	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
LOS03	20160416	0	Sat	SFN	NL	12	LAN	NL	12	4	3	54	SFN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160416	0	Sat	ATL	NL	11	MIA	NL	9	6	4	54	ATL	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
PHI13	20160416	0	Sat	WAS	NL	10	PHI	NL	12	8	1	54	WAS	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160416	0	Sat	MIL	NL	11	PIT	NL	12	0	5	51	PIT	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SAN02	20160416	0	Sat	ARI	NL	12	SDN	NL	12	3	5	83	SDN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160416	0	Sat	CIN	NL	11	SLN	NL	11	9	8	54	CIN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
BOS07	20160417	0	Sun	TOR	AL	13	BOS	AL	11	5	3	54	TOR	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CLE08	20160417	0	Sun	NYN	NL	11	CLE	AL	10	6	0	54	NYN	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
HOU03	20160417	0	Sun	DET	AL	11	HOU	AL	13	4	5	51	HOU	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
MIN04	20160417	0	Sun	ANA	AL	12	MIN	AL	12	2	3	71	MIN	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
NYC21	20160417	0	Sun	SEA	AL	12	NYA	AL	11	3	4	51	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
OAK01	20160417	0	Sun	KCA	AL	12	OAK	AL	13	2	3	51	OAK	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
STP01	20160417	0	Sun	CHA	AL	12	TBA	AL	12	2	3	51	TBA	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
CHI11	20160417	0	Sun	COL	NL	12	CHN	NL	12	2	0	54	COL	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
LOS03	20160417	0	Sun	SFN	NL	13	LAN	NL	13	1	3	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160417	0	Sun	ATL	NL	12	MIA	NL	10	6	5	60	ATL	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
PHI13	20160417	0	Sun	WAS	NL	11	PHI	NL	13	2	3	59	PHI	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160417	0	Sun	MIL	NL	12	PIT	NL	13	3	9	51	PIT	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SAN02	20160417	0	Sun	ARI	NL	13	SDN	NL	13	7	3	54	ARI	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160417	0	Sun	CIN	NL	12	SLN	NL	12	3	4	51	SLN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
BOS07	20160418	0	Mon	TOR	AL	14	BOS	AL	12	4	3	54	TOR	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160418	0	Mon	ANA	AL	13	CHA	AL	13	7	0	54	ANA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
MIN04	20160418	0	Mon	MIL	NL	13	MIN	AL	13	4	7	36	MIN	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
CIN09	20160418	0	Mon	COL	NL	13	CIN	NL	13	5	1	54	COL	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
MIA02	20160418	0	Mon	WAS	NL	12	MIA	NL	11	1	6	51	MIA	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
PHI13	20160418	0	Mon	NYN	NL	12	PHI	NL	14	5	2	54	NYN	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
SFO03	20160418	0	Mon	ARI	NL	14	SFN	NL	14	9	7	66	ARI	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
STL10	20160418	0	Mon	CHN	NL	13	SLN	NL	13	5	0	54	CHN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
BAL12	20160419	0	Tue	TOR	AL	15	BAL	AL	12	4	3	54	TOR	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160419	0	Tue	TBA	AL	13	BOS	AL	13	3	0	60	TBA	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160419	0	Tue	ANA	AL	14	CHA	AL	14	0	5	51	CHA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
CLE08	20160419	0	Tue	SEA	AL	13	CLE	AL	11	2	3	51	CLE	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
KAN06	20160419	0	Tue	DET	AL	12	KCA	AL	13	6	8	51	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
MIN04	20160419	0	Tue	MIL	NL	14	MIN	AL	14	6	5	54	MIL	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
NYC21	20160419	0	Tue	OAK	AL	14	NYA	AL	12	3	2	66	OAK	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
ARL02	20160419	0	Tue	HOU	AL	14	TEX	AL	14	5	7	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
ATL02	20160419	0	Tue	LAN	NL	14	ATL	NL	13	1	8	51	ATL	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CIN09	20160419	0	Tue	COL	NL	14	CIN	NL	14	3	4	51	CIN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
MIA02	20160419	0	Tue	WAS	NL	13	MIA	NL	12	7	0	54	WAS	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
PHI13	20160419	0	Tue	NYN	NL	13	PHI	NL	15	11	1	54	NYN	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
SAN02	20160419	0	Tue	PIT	NL	14	SDN	NL	14	4	5	51	SDN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
SFO03	20160419	0	Tue	ARI	NL	15	SFN	NL	15	3	0	54	ARI	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
STL10	20160419	0	Tue	CHN	NL	14	SLN	NL	14	2	1	54	CHN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
BAL12	20160420	0	Wed	TOR	AL	16	BAL	AL	13	3	4	59	BAL	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160420	0	Wed	TBA	AL	14	BOS	AL	14	3	7	51	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160420	0	Wed	ANA	AL	15	CHA	AL	15	1	2	51	CHA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
CLE08	20160420	0	Wed	SEA	AL	14	CLE	AL	12	2	1	54	SEA	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
KAN06	20160420	0	Wed	DET	AL	13	KCA	AL	14	3	2	54	DET	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160420	0	Wed	OAK	AL	15	NYA	AL	13	5	2	54	OAK	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
ARL02	20160420	0	Wed	HOU	AL	15	TEX	AL	15	1	2	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
ATL02	20160420	0	Wed	LAN	NL	15	ATL	NL	14	5	3	60	LAN	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CIN09	20160420	0	Wed	COL	NL	15	CIN	NL	15	5	6	52	CIN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
MIA02	20160420	0	Wed	WAS	NL	14	MIA	NL	13	3	1	54	WAS	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160420	0	Wed	MIN	AL	15	MIL	NL	15	5	10	51	MIL	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
PHI13	20160420	0	Wed	NYN	NL	14	PHI	NL	16	4	5	65	PHI	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
SAN02	20160420	0	Wed	PIT	NL	15	SDN	NL	15	2	8	51	SDN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
SFO03	20160420	0	Wed	ARI	NL	16	SFN	NL	16	2	1	54	ARI	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
STL10	20160420	0	Wed	CHN	NL	15	SLN	NL	15	3	5	51	SLN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
BAL12	20160421	0	Thu	TOR	AL	17	BAL	AL	14	2	3	51	BAL	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160421	0	Thu	TBA	AL	15	BOS	AL	15	12	8	54	TBA	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160421	0	Thu	ANA	AL	16	CHA	AL	16	3	2	54	ANA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
CLE08	20160421	0	Thu	SEA	AL	15	CLE	AL	13	10	7	60	SEA	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
KAN06	20160421	0	Thu	DET	AL	14	KCA	AL	15	0	4	51	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160421	0	Thu	OAK	AL	16	NYA	AL	14	7	3	54	OAK	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
ARL02	20160421	0	Thu	HOU	AL	16	TEX	AL	16	4	7	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
ATL02	20160421	0	Thu	LAN	NL	16	ATL	NL	15	2	1	60	LAN	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CIN09	20160421	0	Thu	CHN	NL	16	CIN	NL	16	16	0	54	CHN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
MIA02	20160421	0	Thu	WAS	NL	15	MIA	NL	14	1	5	51	MIA	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160421	0	Thu	MIN	AL	16	MIL	NL	16	8	1	54	MIN	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
SAN02	20160421	0	Thu	PIT	NL	16	SDN	NL	16	11	1	54	PIT	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
SFO03	20160421	0	Thu	ARI	NL	17	SFN	NL	17	6	2	54	ARI	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
ANA01	20160422	0	Fri	SEA	AL	16	ANA	AL	17	5	2	60	SEA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
CHI12	20160422	0	Fri	TEX	AL	17	CHA	AL	17	0	5	51	CHA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
DET05	20160422	0	Fri	CLE	AL	14	DET	AL	15	2	1	54	CLE	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160422	0	Fri	BOS	AL	16	HOU	AL	17	6	2	54	BOS	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160422	0	Fri	BAL	AL	15	KCA	AL	16	2	4	51	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160422	0	Fri	TBA	AL	16	NYA	AL	15	3	6	51	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
TOR02	20160422	0	Fri	OAK	AL	17	TOR	AL	18	8	5	54	OAK	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160422	0	Fri	PIT	NL	17	ARI	NL	18	8	7	54	PIT	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
ATL02	20160422	0	Fri	NYN	NL	15	ATL	NL	16	6	3	54	NYN	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CIN09	20160422	0	Fri	CHN	NL	17	CIN	NL	17	8	1	54	CHN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160422	0	Fri	LAN	NL	17	COL	NL	16	5	7	51	COL	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
MIL06	20160422	0	Fri	PHI	NL	17	MIL	NL	17	5	2	54	PHI	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
SAN02	20160422	0	Fri	SLN	NL	16	SDN	NL	17	1	4	51	SDN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
SFO03	20160422	0	Fri	MIA	NL	15	SFN	NL	18	1	8	51	SFN	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
WAS11	20160422	0	Fri	MIN	AL	17	WAS	NL	16	4	8	51	WAS	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160423	0	Sat	SEA	AL	17	ANA	AL	18	2	4	51	ANA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
CHI12	20160423	0	Sat	TEX	AL	18	CHA	AL	18	3	4	64	CHA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
DET05	20160423	0	Sat	CLE	AL	15	DET	AL	16	10	1	54	CLE	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160423	0	Sat	BOS	AL	17	HOU	AL	18	3	8	51	HOU	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160423	0	Sat	BAL	AL	16	KCA	AL	17	8	3	54	BAL	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160423	0	Sat	TBA	AL	17	NYA	AL	16	2	3	53	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
TOR02	20160423	0	Sat	OAK	AL	18	TOR	AL	19	3	9	51	TOR	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160423	0	Sat	PIT	NL	18	ARI	NL	19	1	7	51	ARI	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
ATL02	20160423	0	Sat	NYN	NL	16	ATL	NL	17	8	2	54	NYN	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CIN09	20160423	0	Sat	CHN	NL	18	CIN	NL	18	5	13	51	CIN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160423	0	Sat	LAN	NL	18	COL	NL	17	4	1	54	LAN	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
MIL06	20160423	0	Sat	PHI	NL	18	MIL	NL	18	10	6	54	PHI	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
SAN02	20160423	0	Sat	SLN	NL	17	SDN	NL	18	11	2	54	SLN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
SFO03	20160423	0	Sat	MIA	NL	16	SFN	NL	19	2	7	51	SFN	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
WAS11	20160423	0	Sat	MIN	AL	18	WAS	NL	17	0	2	51	WAS	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160424	0	Sun	SEA	AL	18	ANA	AL	19	9	4	54	SEA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
CHI12	20160424	0	Sun	TEX	AL	19	CHA	AL	19	1	4	51	CHA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
DET05	20160424	0	Sun	CLE	AL	16	DET	AL	17	6	3	54	CLE	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160424	0	Sun	BOS	AL	18	HOU	AL	19	7	5	72	BOS	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160424	0	Sun	BAL	AL	17	KCA	AL	18	1	6	51	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160424	0	Sun	TBA	AL	18	NYA	AL	17	8	1	54	TBA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
TOR02	20160424	0	Sun	OAK	AL	19	TOR	AL	20	3	6	51	TOR	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160424	0	Sun	PIT	NL	19	ARI	NL	20	12	10	78	PIT	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
ATL02	20160424	0	Sun	NYN	NL	17	ATL	NL	18	3	2	54	NYN	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CIN09	20160424	0	Sun	CHN	NL	19	CIN	NL	19	9	0	54	CHN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160424	0	Sun	LAN	NL	19	COL	NL	18	12	10	54	LAN	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
MIL06	20160424	0	Sun	PHI	NL	19	MIL	NL	19	5	8	51	MIL	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
SAN02	20160424	0	Sun	SLN	NL	18	SDN	NL	19	8	5	54	SLN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
SFO03	20160424	0	Sun	MIA	NL	17	SFN	NL	20	5	4	54	MIA	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
WAS11	20160424	0	Sun	MIN	AL	19	WAS	NL	18	5	6	93	WAS	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160425	0	Mon	KCA	AL	19	ANA	AL	20	1	6	51	ANA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
DET05	20160425	0	Mon	OAK	AL	20	DET	AL	18	3	7	51	DET	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
MIN04	20160425	0	Mon	CLE	AL	17	MIN	AL	20	3	4	51	MIN	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
SEA03	20160425	0	Mon	HOU	AL	20	SEA	AL	19	2	3	51	SEA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160425	0	Mon	BAL	AL	18	TBA	AL	19	0	2	51	TBA	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
ARL02	20160425	0	Mon	NYA	AL	18	TEX	AL	20	3	1	54	NYA	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160425	0	Mon	CHA	AL	20	TOR	AL	21	7	5	54	CHA	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160425	0	Mon	SLN	NL	19	ARI	NL	21	7	12	51	ARI	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
ATL02	20160425	0	Mon	BOS	AL	19	ATL	NL	19	1	0	54	BOS	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
DEN02	20160425	0	Mon	PIT	NL	20	COL	NL	19	6	1	54	PIT	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160425	0	Mon	MIA	NL	18	LAN	NL	20	3	2	54	MIA	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
NYC20	20160425	0	Mon	CIN	NL	20	NYN	NL	18	3	5	51	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
SFO03	20160425	0	Mon	SDN	NL	20	SFN	NL	21	4	5	51	SFN	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
ANA01	20160426	0	Tue	KCA	AL	20	ANA	AL	21	4	9	51	ANA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
DET05	20160426	0	Tue	OAK	AL	21	DET	AL	19	5	1	54	OAK	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
MIN04	20160426	0	Tue	CLE	AL	18	MIN	AL	21	5	6	52	MIN	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
SEA03	20160426	0	Tue	HOU	AL	21	SEA	AL	20	1	11	51	SEA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160426	0	Tue	BAL	AL	19	TBA	AL	20	1	3	51	TBA	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
ARL02	20160426	0	Tue	NYA	AL	19	TEX	AL	21	1	10	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160426	0	Tue	CHA	AL	21	TOR	AL	22	10	1	54	CHA	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160426	0	Tue	SLN	NL	20	ARI	NL	22	8	2	54	SLN	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
ATL02	20160426	0	Tue	BOS	AL	20	ATL	NL	20	11	4	54	BOS	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CHI11	20160426	0	Tue	MIL	NL	20	CHN	NL	20	3	4	51	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
DEN02	20160426	0	Tue	PIT	NL	21	COL	NL	20	9	4	54	PIT	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160426	0	Tue	MIA	NL	19	LAN	NL	21	6	3	54	MIA	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
NYC20	20160426	0	Tue	CIN	NL	21	NYN	NL	19	3	4	51	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
SFO03	20160426	0	Tue	SDN	NL	21	SFN	NL	22	0	1	51	SFN	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
WAS11	20160426	0	Tue	PHI	NL	20	WAS	NL	19	4	3	54	PHI	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160427	0	Wed	KCA	AL	21	ANA	AL	22	2	4	51	ANA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BOS07	20160427	0	Wed	ATL	NL	21	BOS	AL	21	4	9	51	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
DET05	20160427	0	Wed	OAK	AL	22	DET	AL	20	4	9	51	DET	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
MIN04	20160427	0	Wed	CLE	AL	19	MIN	AL	22	6	5	54	CLE	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
SEA03	20160427	0	Wed	HOU	AL	22	SEA	AL	21	7	4	54	HOU	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160427	0	Wed	BAL	AL	20	TBA	AL	21	3	1	54	BAL	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
ARL02	20160427	0	Wed	NYA	AL	20	TEX	AL	22	2	3	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160427	0	Wed	CHA	AL	22	TOR	AL	23	4	0	54	CHA	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160427	0	Wed	SLN	NL	21	ARI	NL	23	11	4	54	SLN	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
DEN02	20160427	0	Wed	PIT	NL	22	COL	NL	21	9	8	72	PIT	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160427	0	Wed	MIA	NL	20	LAN	NL	22	2	0	54	MIA	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
NYC20	20160427	0	Wed	CIN	NL	22	NYN	NL	20	2	5	51	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
