ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	Home/Away	PARK NAME	RUNS	HR	H	2B	3B	BB
ANA01	20150612	0	Fri	OAK	AL	63	ANA	AL	61	4	5	51	ANA	Home	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
BAL12	20150612	0	Fri	NYA	AL	60	BAL	AL	60	3	11	51	BAL	Home	"Oriole Park at Camden Yardsæ(Baltimore, Maryland)"	1.228	1.415	1.121	0.978	0.775	0.936
BOS07	20150612	0	Fri	TOR	AL	62	BOS	AL	62	13	10	54	TOR	Visit	"Fenway Parkæ(Boston, Massachusetts)"	1.191	0.971	1.103	1.281	1.031	0.92
DET05	20150612	0	Fri	CLE	AL	60	DET	AL	61	0	4	51	DET	Home	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
HOU03	20150612	0	Fri	SEA	AL	61	HOU	AL	62	0	10	51	HOU	Home	"Minute Maid Parkæ(Houston, Texas)"	0.927	1.1	0.954	0.963	1.52	0.951
STP01	20150612	0	Fri	CHA	AL	59	TBA	AL	62	5	7	51	TBA	Home	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
ARL02	20150612	0	Fri	MIN	AL	60	TEX	AL	61	2	6	51	TEX	Home	"Globe Life Park in Arlingtonæ(Arlington, Texas)"	1.141	1.066	1.107	1.102	0.946	1.133
CHI11	20150612	0	Fri	CIN	NL	60	CHN	NL	59	5	4	60	CIN	Visit	"Wrigley Fieldæ(Chicago, Illinois)"	0.95	1.276	0.934	0.794	1.094	1.029
MIA02	20150612	0	Fri	COL	NL	60	MIA	NL	62	1	5	51	MIA	Home	"Marlins Parkæ(Miami, Florida)"	0.95	0.74	0.99	0.94	1.226	1.078
MIL06	20150612	0	Fri	WAS	NL	61	MIL	NL	62	4	8	51	MIL	Home	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
NYC20	20150612	0	Fri	ATL	NL	61	NYN	NL	62	3	5	51	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PIT08	20150612	0	Fri	PHI	NL	62	PIT	NL	60	0	1	77	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SAN02	20150612	0	Fri	LAN	NL	61	SDN	NL	63	4	3	54	LAN	Visit	"Petco Parkæ(San Diego, California)"	0.931	1.085	0.966	0.956	0.792	0.992
SFO03	20150612	0	Fri	ARI	NL	60	SFN	NL	62	1	0	54	ARI	Visit	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
STL10	20150612	0	Fri	KCA	AL	58	SLN	NL	61	0	4	51	SLN	Home	"Busch Stadiumæ(St. Louis, Missouri)"	0.931	0.857	1.055	1.008	1.031	0.924
ANA01	20150613	0	Sat	OAK	AL	64	ANA	AL	62	0	1	51	ANA	Home	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
BAL12	20150613	0	Sat	NYA	AL	61	BAL	AL	61	4	9	51	BAL	Home	"Oriole Park at Camden Yardsæ(Baltimore, Maryland)"	1.228	1.415	1.121	0.978	0.775	0.936
BOS07	20150613	0	Sat	TOR	AL	63	BOS	AL	63	5	4	66	TOR	Visit	"Fenway Parkæ(Boston, Massachusetts)"	1.191	0.971	1.103	1.281	1.031	0.92
DET05	20150613	0	Sat	CLE	AL	61	DET	AL	62	5	4	54	CLE	Visit	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
HOU03	20150613	0	Sat	SEA	AL	62	HOU	AL	63	8	1	54	SEA	Visit	"Minute Maid Parkæ(Houston, Texas)"	0.927	1.1	0.954	0.963	1.52	0.951
STP01	20150613	0	Sat	CHA	AL	60	TBA	AL	63	4	5	51	TBA	Home	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
ARL02	20150613	0	Sat	MIN	AL	61	TEX	AL	62	7	11	51	TEX	Home	"Globe Life Park in Arlingtonæ(Arlington, Texas)"	1.141	1.066	1.107	1.102	0.946	1.133
CHI11	20150613	0	Sat	CIN	NL	61	CHN	NL	60	3	4	51	CHN	Home	"Wrigley Fieldæ(Chicago, Illinois)"	0.95	1.276	0.934	0.794	1.094	1.029
MIA02	20150613	0	Sat	COL	NL	61	MIA	NL	63	1	4	51	MIA	Home	"Marlins Parkæ(Miami, Florida)"	0.95	0.74	0.99	0.94	1.226	1.078
MIL06	20150613	0	Sat	WAS	NL	62	MIL	NL	63	7	2	54	WAS	Visit	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
NYC20	20150613	0	Sat	ATL	NL	62	NYN	NL	63	5	3	66	ATL	Visit	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PIT08	20150613	0	Sat	PHI	NL	63	PIT	NL	61	3	4	51	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SAN02	20150613	0	Sat	LAN	NL	62	SDN	NL	64	1	2	51	SDN	Home	"Petco Parkæ(San Diego, California)"	0.931	1.085	0.966	0.956	0.792	0.992
SFO03	20150613	0	Sat	ARI	NL	61	SFN	NL	63	4	2	54	ARI	Visit	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
STL10	20150613	0	Sat	KCA	AL	59	SLN	NL	62	2	3	51	SLN	Home	"Busch Stadiumæ(St. Louis, Missouri)"	0.931	0.857	1.055	1.008	1.031	0.924
ANA01	20150614	0	Sun	OAK	AL	65	ANA	AL	63	8	1	54	OAK	Visit	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
BAL12	20150614	0	Sun	NYA	AL	62	BAL	AL	62	5	3	54	NYA	Visit	"Oriole Park at Camden Yardsæ(Baltimore, Maryland)"	1.228	1.415	1.121	0.978	0.775	0.936
BOS07	20150614	0	Sun	TOR	AL	64	BOS	AL	64	13	5	54	TOR	Visit	"Fenway Parkæ(Boston, Massachusetts)"	1.191	0.971	1.103	1.281	1.031	0.92
DET05	20150614	0	Sun	CLE	AL	62	DET	AL	63	1	8	51	DET	Home	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
HOU03	20150614	0	Sun	SEA	AL	63	HOU	AL	64	0	13	51	HOU	Home	"Minute Maid Parkæ(Houston, Texas)"	0.927	1.1	0.954	0.963	1.52	0.951
STP01	20150614	0	Sun	CHA	AL	61	TBA	AL	64	1	2	51	TBA	Home	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
ARL02	20150614	0	Sun	MIN	AL	62	TEX	AL	63	4	3	54	MIN	Visit	"Globe Life Park in Arlingtonæ(Arlington, Texas)"	1.141	1.066	1.107	1.102	0.946	1.133
CHI11	20150614	0	Sun	CIN	NL	62	CHN	NL	61	1	2	64	CHN	Home	"Wrigley Fieldæ(Chicago, Illinois)"	0.95	1.276	0.934	0.794	1.094	1.029
MIA02	20150614	0	Sun	COL	NL	62	MIA	NL	64	4	1	54	COL	Visit	"Marlins Parkæ(Miami, Florida)"	0.95	0.74	0.99	0.94	1.226	1.078
MIL06	20150614	0	Sun	WAS	NL	63	MIL	NL	64	4	0	54	WAS	Visit	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
NYC20	20150614	0	Sun	ATL	NL	63	NYN	NL	64	8	10	51	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PIT08	20150614	0	Sun	PHI	NL	64	PIT	NL	62	0	1	65	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SAN02	20150614	0	Sun	LAN	NL	63	SDN	NL	65	4	2	72	LAN	Visit	"Petco Parkæ(San Diego, California)"	0.931	1.085	0.966	0.956	0.792	0.992
SFO03	20150614	0	Sun	ARI	NL	62	SFN	NL	64	4	0	54	ARI	Visit	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
ANA01	20150615	0	Mon	ARI	NL	63	ANA	AL	64	7	3	54	ARI	Visit	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
BAL12	20150615	0	Mon	PHI	NL	65	BAL	AL	63	0	4	51	BAL	Home	"Oriole Park at Camden Yardsæ(Baltimore, Maryland)"	1.228	1.415	1.121	0.978	0.775	0.936
BOS07	20150615	0	Mon	ATL	NL	64	BOS	AL	65	4	2	54	ATL	Visit	"Fenway Parkæ(Boston, Massachusetts)"	1.191	0.971	1.103	1.281	1.031	0.92
DET05	20150615	0	Mon	CIN	NL	63	DET	AL	64	0	6	51	DET	Home	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
HOU03	20150615	0	Mon	COL	NL	63	HOU	AL	65	3	6	51	HOU	Home	"Minute Maid Parkæ(Houston, Texas)"	0.927	1.1	0.954	0.963	1.52	0.951
STP01	20150615	0	Mon	WAS	NL	64	TBA	AL	65	1	6	51	TBA	Home	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
ARL02	20150615	0	Mon	LAN	NL	64	TEX	AL	64	1	4	51	TEX	Home	"Globe Life Park in Arlingtonæ(Arlington, Texas)"	1.141	1.066	1.107	1.102	0.946	1.133
MIA02	20150615	0	Mon	NYA	AL	63	MIA	NL	65	1	2	51	MIA	Home	"Marlins Parkæ(Miami, Florida)"	0.95	0.74	0.99	0.94	1.226	1.078
MIL06	20150615	0	Mon	KCA	AL	60	MIL	NL	65	8	5	54	KCA	Visit	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
NYC20	20150615	0	Mon	TOR	AL	65	NYN	NL	65	3	4	65	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PIT08	20150615	0	Mon	CHA	AL	62	PIT	NL	63	0	11	51	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SAN02	20150615	0	Mon	OAK	AL	66	SDN	NL	66	9	1	54	OAK	Visit	"Petco Parkæ(San Diego, California)"	0.931	1.085	0.966	0.956	0.792	0.992
SFO03	20150615	0	Mon	SEA	AL	64	SFN	NL	65	5	1	54	SEA	Visit	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
STL10	20150615	0	Mon	MIN	AL	63	SLN	NL	63	2	3	51	SLN	Home	"Busch Stadiumæ(St. Louis, Missouri)"	0.931	0.857	1.055	1.008	1.031	0.924
ANA01	20150616	0	Tue	ARI	NL	64	ANA	AL	65	1	4	51	ANA	Home	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
BAL12	20150616	0	Tue	PHI	NL	66	BAL	AL	64	3	19	51	BAL	Home	"Oriole Park at Camden Yardsæ(Baltimore, Maryland)"	1.228	1.415	1.121	0.978	0.775	0.936
BOS07	20150616	0	Tue	ATL	NL	65	BOS	AL	66	4	9	51	BOS	Home	"Fenway Parkæ(Boston, Massachusetts)"	1.191	0.971	1.103	1.281	1.031	0.92
DET05	20150616	0	Tue	CIN	NL	64	DET	AL	65	5	2	54	CIN	Visit	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
HOU03	20150616	0	Tue	COL	NL	64	HOU	AL	66	5	8	51	HOU	Home	"Minute Maid Parkæ(Houston, Texas)"	0.927	1.1	0.954	0.963	1.52	0.951
STP01	20150616	0	Tue	WAS	NL	65	TBA	AL	66	16	4	54	WAS	Visit	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
ARL02	20150616	0	Tue	LAN	NL	65	TEX	AL	65	2	3	51	TEX	Home	"Globe Life Park in Arlingtonæ(Arlington, Texas)"	1.141	1.066	1.107	1.102	0.946	1.133
CHI11	20150616	0	Tue	CLE	AL	63	CHN	NL	62	6	0	54	CLE	Visit	"Wrigley Fieldæ(Chicago, Illinois)"	0.95	1.276	0.934	0.794	1.094	1.029
MIA02	20150616	0	Tue	NYA	AL	64	MIA	NL	66	2	12	51	MIA	Home	"Marlins Parkæ(Miami, Florida)"	0.95	0.74	0.99	0.94	1.226	1.078
MIL06	20150616	0	Tue	KCA	AL	61	MIL	NL	66	7	2	54	KCA	Visit	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
NYC20	20150616	0	Tue	TOR	AL	66	NYN	NL	66	2	3	51	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PIT08	20150616	0	Tue	CHA	AL	63	PIT	NL	64	0	3	51	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SAN02	20150616	0	Tue	OAK	AL	67	SDN	NL	67	6	5	54	OAK	Visit	"Petco Parkæ(San Diego, California)"	0.931	1.085	0.966	0.956	0.792	0.992
SFO03	20150616	0	Tue	SEA	AL	65	SFN	NL	66	2	6	51	SFN	Home	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
STL10	20150616	0	Tue	MIN	AL	64	SLN	NL	64	2	3	51	SLN	Home	"Busch Stadiumæ(St. Louis, Missouri)"	0.931	0.857	1.055	1.008	1.031	0.924
CHI12	20150617	0	Wed	PIT	NL	65	CHA	AL	64	3	2	54	PIT	Visit	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
CLE08	20150617	0	Wed	CHN	NL	63	CLE	AL	64	17	0	54	CHN	Visit	"Progressive Fieldæ(Cleveland, Ohio)"	1.261	0.986	1.169	1.44	0.774	1.115
KAN06	20150617	0	Wed	MIL	NL	67	KCA	AL	62	2	10	51	KCA	Home	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
MIN04	20150617	0	Wed	SLN	NL	65	MIN	AL	65	1	3	51	MIN	Home	"Target Fieldæ(Minneapolis, Minnesota)"	0.994	1.058	1.039	0.979	0.816	0.954
NYC21	20150617	0	Wed	MIA	NL	67	NYA	AL	65	1	2	51	NYA	Home	"Yankee Stadiumæ(New York, New York)"	1.022	1.251	0.975	0.887	0.63	1
OAK01	20150617	0	Wed	SDN	NL	68	OAK	AL	68	2	16	51	OAK	Home	"Oakland Coliseumæ(Oakland, California)"	0.944	0.777	0.964	0.967	1.185	0.906
SEA03	20150617	0	Wed	SFN	NL	67	SEA	AL	66	0	2	51	SEA	Home	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
TOR02	20150617	0	Wed	NYN	NL	67	TOR	AL	67	0	8	51	TOR	Home	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
PHO01	20150617	0	Wed	ANA	AL	66	ARI	NL	65	2	3	51	ARI	Home	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
ATL02	20150617	0	Wed	BOS	AL	67	ATL	NL	66	2	5	51	ATL	Home	"Turner Fieldæ(Cumberland, Georgia)"	0.937	0.72	0.915	0.971	0.759	1.114
CIN09	20150617	0	Wed	DET	AL	66	CIN	NL	65	4	8	77	CIN	Home	"Great American Ball Parkæ(Cincinnati, Ohio)"	1.115	1.137	1.075	1.043	0.444	1.101
DEN02	20150617	0	Wed	HOU	AL	67	COL	NL	65	8	4	54	HOU	Visit	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
LOS03	20150617	0	Wed	TEX	AL	66	LAN	NL	66	5	3	54	TEX	Visit	"Dodger Stadiumæ(Los Angeles, California)"	0.918	1	0.948	1.059	0.643	0.791
PHI13	20150617	0	Wed	BAL	AL	65	PHI	NL	67	6	4	54	BAL	Visit	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
WAS11	20150617	0	Wed	TBA	AL	67	WAS	NL	66	5	0	54	TBA	Visit	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
CHI12	20150618	0	Thu	PIT	NL	66	CHA	AL	65	3	2	54	PIT	Visit	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
CLE08	20150618	0	Thu	CHN	NL	64	CLE	AL	65	3	4	51	CLE	Home	"Progressive Fieldæ(Cleveland, Ohio)"	1.261	0.986	1.169	1.44	0.774	1.115
KAN06	20150618	0	Thu	MIL	NL	68	KCA	AL	63	2	3	51	KCA	Home	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
MIN04	20150618	0	Thu	SLN	NL	66	MIN	AL	66	1	2	53	MIN	Home	"Target Fieldæ(Minneapolis, Minnesota)"	0.994	1.058	1.039	0.979	0.816	0.954
NYC21	20150618	0	Thu	MIA	NL	68	NYA	AL	66	4	9	51	NYA	Home	"Yankee Stadiumæ(New York, New York)"	1.022	1.251	0.975	0.887	0.63	1
OAK01	20150618	0	Thu	SDN	NL	69	OAK	AL	69	3	1	54	SDN	Visit	"Oakland Coliseumæ(Oakland, California)"	0.944	0.777	0.964	0.967	1.185	0.906
SEA03	20150618	0	Thu	SFN	NL	68	SEA	AL	67	7	0	54	SFN	Visit	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
TOR02	20150618	0	Thu	NYN	NL	68	TOR	AL	68	1	7	51	TOR	Home	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
PHO01	20150618	0	Thu	ANA	AL	67	ARI	NL	66	7	1	54	ANA	Visit	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
ATL02	20150618	0	Thu	BOS	AL	68	ATL	NL	67	5	2	54	BOS	Visit	"Turner Fieldæ(Cumberland, Georgia)"	0.937	0.72	0.915	0.971	0.759	1.114
DEN02	20150618	0	Thu	HOU	AL	68	COL	NL	66	8	4	54	HOU	Visit	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
LOS03	20150618	0	Thu	TEX	AL	67	LAN	NL	67	0	1	53	LAN	Home	"Dodger Stadiumæ(Los Angeles, California)"	0.918	1	0.948	1.059	0.643	0.791
PHI13	20150618	0	Thu	BAL	AL	66	PHI	NL	68	1	2	51	PHI	Home	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
WAS11	20150618	0	Thu	TBA	AL	68	WAS	NL	67	5	3	54	TBA	Visit	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
CHI12	20150619	0	Fri	TEX	AL	68	CHA	AL	66	2	1	54	TEX	Visit	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
CLE08	20150619	0	Fri	TBA	AL	69	CLE	AL	66	4	1	54	TBA	Visit	"Progressive Fieldæ(Cleveland, Ohio)"	1.261	0.986	1.169	1.44	0.774	1.115
KAN06	20150619	0	Fri	BOS	AL	69	KCA	AL	64	7	3	54	BOS	Visit	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
MIN04	20150619	0	Fri	CHN	NL	65	MIN	AL	67	2	7	51	MIN	Home	"Target Fieldæ(Minneapolis, Minnesota)"	0.994	1.058	1.039	0.979	0.816	0.954
NYC21	20150619	0	Fri	DET	AL	67	NYA	AL	67	2	7	51	NYA	Home	"Yankee Stadiumæ(New York, New York)"	1.022	1.251	0.975	0.887	0.63	1
OAK01	20150619	0	Fri	ANA	AL	68	OAK	AL	70	12	7	54	ANA	Visit	"Oakland Coliseumæ(Oakland, California)"	0.944	0.777	0.964	0.967	1.185	0.906
SEA03	20150619	0	Fri	HOU	AL	69	SEA	AL	68	2	5	51	SEA	Home	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
TOR02	20150619	0	Fri	BAL	AL	67	TOR	AL	69	4	5	51	TOR	Home	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
PHO01	20150619	0	Fri	SDN	NL	70	ARI	NL	67	2	4	51	ARI	Home	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
ATL02	20150619	0	Fri	NYN	NL	69	ATL	NL	68	1	2	51	ATL	Home	"Turner Fieldæ(Cumberland, Georgia)"	0.937	0.72	0.915	0.971	0.759	1.114
CIN09	20150619	0	Fri	MIA	NL	69	CIN	NL	66	0	5	51	CIN	Home	"Great American Ball Parkæ(Cincinnati, Ohio)"	1.115	1.137	1.075	1.043	0.444	1.101
DEN02	20150619	0	Fri	MIL	NL	69	COL	NL	67	9	5	54	MIL	Visit	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
LOS03	20150619	0	Fri	SFN	NL	69	LAN	NL	68	9	5	54	SFN	Visit	"Dodger Stadiumæ(Los Angeles, California)"	0.918	1	0.948	1.059	0.643	0.791
PHI13	20150619	0	Fri	SLN	NL	67	PHI	NL	69	12	4	54	SLN	Visit	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
WAS11	20150619	0	Fri	PIT	NL	67	WAS	NL	68	1	4	51	WAS	Home	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
CHI12	20150620	0	Sat	TEX	AL	69	CHA	AL	67	2	3	51	CHA	Home	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
CLE08	20150620	0	Sat	TBA	AL	70	CLE	AL	67	4	1	54	TBA	Visit	"Progressive Fieldæ(Cleveland, Ohio)"	1.261	0.986	1.169	1.44	0.774	1.115
KAN06	20150620	0	Sat	BOS	AL	70	KCA	AL	65	4	7	51	KCA	Home	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
MIN04	20150620	0	Sat	CHN	NL	66	MIN	AL	68	4	1	60	CHN	Visit	"Target Fieldæ(Minneapolis, Minnesota)"	0.994	1.058	1.039	0.979	0.816	0.954
NYC21	20150620	0	Sat	DET	AL	68	NYA	AL	68	3	14	51	NYA	Home	"Yankee Stadiumæ(New York, New York)"	1.022	1.251	0.975	0.887	0.63	1
OAK01	20150620	0	Sat	ANA	AL	69	OAK	AL	71	1	4	51	OAK	Home	"Oakland Coliseumæ(Oakland, California)"	0.944	0.777	0.964	0.967	1.185	0.906
SEA03	20150620	0	Sat	HOU	AL	70	SEA	AL	69	3	6	51	SEA	Home	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
TOR02	20150620	0	Sat	BAL	AL	68	TOR	AL	70	5	3	54	BAL	Visit	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
PHO01	20150620	0	Sat	SDN	NL	71	ARI	NL	68	8	1	54	SDN	Visit	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
ATL02	20150620	0	Sat	NYN	NL	70	ATL	NL	69	4	6	51	ATL	Home	"Turner Fieldæ(Cumberland, Georgia)"	0.937	0.72	0.915	0.971	0.759	1.114
CIN09	20150620	0	Sat	MIA	NL	70	CIN	NL	67	5	0	54	MIA	Visit	"Great American Ball Parkæ(Cincinnati, Ohio)"	1.115	1.137	1.075	1.043	0.444	1.101
DEN02	20150620	0	Sat	MIL	NL	70	COL	NL	68	1	5	51	COL	Home	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
LOS03	20150620	0	Sat	SFN	NL	70	LAN	NL	69	6	2	54	SFN	Visit	"Dodger Stadiumæ(Los Angeles, California)"	0.918	1	0.948	1.059	0.643	0.791
PHI13	20150620	0	Sat	SLN	NL	68	PHI	NL	70	10	1	54	SLN	Visit	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
WAS11	20150620	0	Sat	PIT	NL	68	WAS	NL	69	0	6	51	WAS	Home	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
CHI12	20150621	0	Sun	TEX	AL	70	CHA	AL	68	2	3	63	CHA	Home	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
CLE08	20150621	0	Sun	TBA	AL	71	CLE	AL	68	0	1	53	CLE	Home	"Progressive Fieldæ(Cleveland, Ohio)"	1.261	0.986	1.169	1.44	0.774	1.115
KAN06	20150621	0	Sun	BOS	AL	71	KCA	AL	66	13	2	54	BOS	Visit	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
MIN04	20150621	0	Sun	CHN	NL	67	MIN	AL	69	8	0	54	CHN	Visit	"Target Fieldæ(Minneapolis, Minnesota)"	0.994	1.058	1.039	0.979	0.816	0.954
NYC21	20150621	0	Sun	DET	AL	69	NYA	AL	69	12	4	54	DET	Visit	"Yankee Stadiumæ(New York, New York)"	1.022	1.251	0.975	0.887	0.63	1
OAK01	20150621	0	Sun	ANA	AL	70	OAK	AL	72	2	3	51	OAK	Home	"Oakland Coliseumæ(Oakland, California)"	0.944	0.777	0.964	0.967	1.185	0.906
SEA03	20150621	0	Sun	HOU	AL	71	SEA	AL	70	6	2	54	HOU	Visit	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
TOR02	20150621	0	Sun	BAL	AL	69	TOR	AL	71	13	9	54	BAL	Visit	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
PHO01	20150621	0	Sun	SDN	NL	72	ARI	NL	69	2	7	51	ARI	Home	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
ATL02	20150621	0	Sun	NYN	NL	71	ATL	NL	70	0	1	51	ATL	Home	"Turner Fieldæ(Cumberland, Georgia)"	0.937	0.72	0.915	0.971	0.759	1.114
CIN09	20150621	0	Sun	MIA	NL	71	CIN	NL	68	2	5	51	CIN	Home	"Great American Ball Parkæ(Cincinnati, Ohio)"	1.115	1.137	1.075	1.043	0.444	1.101
DEN02	20150621	0	Sun	MIL	NL	71	COL	NL	69	4	10	51	COL	Home	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
LOS03	20150621	0	Sun	SFN	NL	71	LAN	NL	70	2	10	51	LAN	Home	"Dodger Stadiumæ(Los Angeles, California)"	0.918	1	0.948	1.059	0.643	0.791
PHI13	20150621	0	Sun	SLN	NL	69	PHI	NL	71	2	9	51	PHI	Home	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
WAS11	20150621	0	Sun	PIT	NL	69	WAS	NL	70	2	9	51	WAS	Home	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
