ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	PARK_NAME	RUNS	HR	H	2B	3B	BB
TOR02	20170414	0	Fri	BAL	AL	9	TOR	AL	10	6	4	54	BAL	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170415	0	Sat	SDN	NL	12	ATL	NL	10	2	4	51	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170415	0	Sat	PIT	NL	11	CHN	NL	11	8	7	54	PIT	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170415	0	Sat	MIL	NL	12	CIN	NL	12	5	7	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
LOS03	20170415	0	Sat	ARI	NL	12	LAN	NL	12	4	8	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170415	0	Sat	NYN	NL	12	MIA	NL	11	4	5	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
SFO03	20170415	0	Sat	COL	NL	13	SFN	NL	13	5	0	54	COL	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
WAS11	20170415	0	Sat	PHI	NL	11	WAS	NL	11	4	2	54	PHI	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170415	0	Sat	TBA	AL	12	BOS	AL	11	1	2	51	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CLE08	20170415	0	Sat	DET	AL	11	CLE	AL	11	6	13	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
KAN06	20170415	0	Sat	ANA	AL	12	KCA	AL	11	2	3	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170415	0	Sat	CHA	AL	10	MIN	AL	11	0	6	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170415	0	Sat	SLN	NL	11	NYA	AL	11	2	3	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170415	0	Sat	HOU	AL	12	OAK	AL	12	10	6	54	HOU	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170415	0	Sat	TEX	AL	11	SEA	AL	12	0	5	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
TOR02	20170415	0	Sat	BAL	AL	10	TOR	AL	11	1	2	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170416	0	Sun	SDN	NL	13	ATL	NL	11	2	9	51	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170416	0	Sun	PIT	NL	12	CHN	NL	12	6	1	54	PIT	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170416	0	Sun	MIL	NL	13	CIN	NL	13	4	2	54	MIL	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
LOS03	20170416	0	Sun	ARI	NL	13	LAN	NL	13	3	1	54	ARI	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170416	0	Sun	NYN	NL	13	MIA	NL	12	2	4	53	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
SFO03	20170416	0	Sun	COL	NL	14	SFN	NL	14	4	3	54	COL	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
WAS11	20170416	0	Sun	PHI	NL	12	WAS	NL	12	4	6	53	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170416	0	Sun	TBA	AL	13	BOS	AL	12	5	7	51	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CLE08	20170416	0	Sun	DET	AL	12	CLE	AL	12	4	1	54	DET	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
KAN06	20170416	0	Sun	ANA	AL	13	KCA	AL	12	0	1	52	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170416	0	Sun	CHA	AL	11	MIN	AL	12	3	1	60	CHA	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170416	0	Sun	SLN	NL	12	NYA	AL	12	3	9	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170416	0	Sun	TEX	AL	12	SEA	AL	13	7	8	52	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
TOR02	20170416	0	Sun	BAL	AL	11	TOR	AL	12	11	4	54	BAL	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170417	0	Mon	SDN	NL	14	ATL	NL	12	4	5	53	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170417	0	Mon	MIL	NL	14	CHN	NL	13	6	3	54	MIL	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170417	0	Mon	ARI	NL	14	LAN	NL	14	4	2	54	ARI	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
STL10	20170417	0	Mon	PIT	NL	13	SLN	NL	13	1	2	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
BOS07	20170417	0	Mon	TBA	AL	14	BOS	AL	13	3	4	51	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
HOU03	20170417	0	Mon	ANA	AL	14	HOU	AL	13	0	3	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170417	0	Mon	CLE	AL	13	MIN	AL	13	3	1	54	CLE	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170417	0	Mon	CHA	AL	12	NYA	AL	13	4	7	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170417	0	Mon	TEX	AL	13	OAK	AL	13	7	0	54	TEX	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170417	0	Mon	MIA	NL	13	SEA	AL	14	1	6	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ATL03	20170418	0	Tue	WAS	NL	13	ATL	NL	13	3	1	54	WAS	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170418	0	Tue	MIL	NL	15	CHN	NL	14	7	9	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170418	0	Tue	BAL	AL	12	CIN	NL	14	3	9	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
LOS03	20170418	0	Tue	COL	NL	15	LAN	NL	15	4	3	54	COL	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
NYC20	20170418	0	Tue	PHI	NL	13	NYN	NL	14	6	2	60	PHI	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
SAN02	20170418	0	Tue	ARI	NL	15	SDN	NL	15	11	2	54	ARI	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
STL10	20170418	0	Tue	PIT	NL	14	SLN	NL	14	1	2	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
HOU03	20170418	0	Tue	ANA	AL	15	HOU	AL	14	5	2	54	ANA	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
KAN06	20170418	0	Tue	SFN	NL	15	KCA	AL	13	2	1	66	SFN	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170418	0	Tue	CLE	AL	14	MIN	AL	14	11	4	54	CLE	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170418	0	Tue	CHA	AL	13	NYA	AL	14	4	1	54	CHA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170418	0	Tue	TEX	AL	14	OAK	AL	14	2	4	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170418	0	Tue	MIA	NL	14	SEA	AL	15	5	0	54	MIA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170418	0	Tue	DET	AL	13	TBA	AL	15	1	5	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
TOR02	20170418	0	Tue	BOS	AL	14	TOR	AL	13	8	7	54	BOS	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170419	0	Wed	WAS	NL	14	ATL	NL	14	14	4	54	WAS	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170419	0	Wed	MIL	NL	16	CHN	NL	15	4	7	53	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170419	0	Wed	BAL	AL	13	CIN	NL	15	2	0	54	BAL	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
LOS03	20170419	0	Wed	COL	NL	16	LAN	NL	16	2	4	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
NYC20	20170419	0	Wed	PHI	NL	14	NYN	NL	15	4	5	51	NYN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
SAN02	20170419	0	Wed	ARI	NL	16	SDN	NL	16	0	1	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
STL10	20170419	0	Wed	PIT	NL	15	SLN	NL	15	1	2	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
HOU03	20170419	0	Wed	ANA	AL	16	HOU	AL	15	1	5	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
KAN06	20170419	0	Wed	SFN	NL	16	KCA	AL	14	0	2	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170419	0	Wed	CHA	AL	14	NYA	AL	15	1	9	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170419	0	Wed	TEX	AL	15	OAK	AL	15	1	9	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170419	0	Wed	MIA	NL	15	SEA	AL	16	5	10	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170419	0	Wed	DET	AL	14	TBA	AL	16	7	8	53	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
TOR02	20170419	0	Wed	BOS	AL	15	TOR	AL	14	0	3	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170420	0	Thu	WAS	NL	15	ATL	NL	15	3	2	54	WAS	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170420	0	Thu	BAL	AL	14	CIN	NL	16	2	1	60	BAL	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
MIL06	20170420	0	Thu	SLN	NL	16	MIL	NL	17	5	7	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170420	0	Thu	PHI	NL	15	NYN	NL	16	6	4	54	PHI	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
SAN02	20170420	0	Thu	ARI	NL	17	SDN	NL	17	1	4	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
HOU03	20170420	0	Thu	ANA	AL	17	HOU	AL	16	1	2	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170420	0	Thu	CLE	AL	15	MIN	AL	15	6	2	54	CLE	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
OAK01	20170420	0	Thu	SEA	AL	17	OAK	AL	16	6	9	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
STP01	20170420	0	Thu	DET	AL	15	TBA	AL	17	1	8	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170420	0	Thu	KCA	AL	15	TEX	AL	16	0	1	76	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170420	0	Thu	BOS	AL	16	TOR	AL	15	4	1	60	BOS	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
PHO01	20170421	0	Fri	LAN	NL	17	ARI	NL	18	5	13	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CIN09	20170421	0	Fri	CHN	NL	16	CIN	NL	17	6	5	66	CHN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170421	0	Fri	SFN	NL	17	COL	NL	17	5	6	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170421	0	Fri	SLN	NL	17	MIL	NL	18	6	3	54	SLN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170421	0	Fri	WAS	NL	16	NYN	NL	17	4	3	66	WAS	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170421	0	Fri	ATL	NL	16	PHI	NL	16	3	4	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170421	0	Fri	NYA	AL	16	PIT	NL	16	3	6	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170421	0	Fri	MIA	NL	16	SDN	NL	18	3	5	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
ANA01	20170421	0	Fri	TOR	AL	16	ANA	AL	18	8	7	78	TOR	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170421	0	Fri	BOS	AL	17	BAL	AL	15	0	2	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170421	0	Fri	CLE	AL	16	CHA	AL	15	3	0	54	CLE	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
MIN04	20170421	0	Fri	DET	AL	16	MIN	AL	16	3	6	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
OAK01	20170421	0	Fri	SEA	AL	18	OAK	AL	17	1	3	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
STP01	20170421	0	Fri	HOU	AL	17	TBA	AL	18	6	3	54	HOU	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170421	0	Fri	KCA	AL	16	TEX	AL	17	2	6	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
PHO01	20170422	0	Sat	LAN	NL	18	ARI	NL	19	5	11	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CIN09	20170422	0	Sat	CHN	NL	17	CIN	NL	18	12	8	54	CHN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170422	0	Sat	SFN	NL	18	COL	NL	18	3	12	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170422	0	Sat	SLN	NL	18	MIL	NL	19	4	1	54	SLN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170422	0	Sat	WAS	NL	17	NYN	NL	18	3	1	54	WAS	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170422	0	Sat	ATL	NL	17	PHI	NL	17	3	4	59	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170422	0	Sat	NYA	AL	17	PIT	NL	17	11	5	54	NYA	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170422	0	Sat	MIA	NL	17	SDN	NL	19	6	3	66	MIA	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
ANA01	20170422	0	Sat	TOR	AL	17	ANA	AL	19	4	5	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170422	0	Sat	BOS	AL	18	BAL	AL	16	2	4	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170422	0	Sat	CLE	AL	17	CHA	AL	16	7	0	54	CLE	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
MIN04	20170422	0	Sat	DET	AL	17	MIN	AL	17	5	4	54	DET	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
OAK01	20170422	0	Sat	SEA	AL	19	OAK	AL	18	3	4	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
STP01	20170422	0	Sat	HOU	AL	18	TBA	AL	19	3	6	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170422	0	Sat	KCA	AL	17	TEX	AL	18	1	2	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
PHO01	20170423	0	Sun	LAN	NL	19	ARI	NL	20	6	2	54	LAN	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CIN09	20170423	0	Sun	CHN	NL	18	CIN	NL	19	5	7	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170423	0	Sun	SFN	NL	19	COL	NL	19	0	8	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170423	0	Sun	SLN	NL	19	MIL	NL	20	6	4	54	SLN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170423	0	Sun	WAS	NL	18	NYN	NL	19	6	3	54	WAS	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170423	0	Sun	ATL	NL	18	PHI	NL	18	2	5	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170423	0	Sun	NYA	AL	18	PIT	NL	18	1	2	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170423	0	Sun	MIA	NL	18	SDN	NL	20	7	3	54	MIA	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
ANA01	20170423	0	Sun	TOR	AL	18	ANA	AL	20	6	2	54	TOR	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170423	0	Sun	BOS	AL	19	BAL	AL	17	6	2	54	BOS	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170423	0	Sun	CLE	AL	18	CHA	AL	17	2	6	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
MIN04	20170423	0	Sun	DET	AL	18	MIN	AL	18	13	4	54	DET	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
OAK01	20170423	0	Sun	SEA	AL	20	OAK	AL	19	11	1	54	SEA	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
STP01	20170423	0	Sun	HOU	AL	19	TBA	AL	20	6	4	60	HOU	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170423	0	Sun	KCA	AL	18	TEX	AL	19	2	5	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
PHO01	20170424	0	Mon	SDN	NL	21	ARI	NL	21	6	7	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
DEN02	20170424	0	Mon	WAS	NL	19	COL	NL	20	4	8	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170424	0	Mon	CIN	NL	20	MIL	NL	21	7	11	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PIT08	20170424	0	Mon	CHN	NL	19	PIT	NL	19	14	3	54	CHN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SFO03	20170424	0	Mon	LAN	NL	20	SFN	NL	20	1	2	51	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
ANA01	20170424	0	Mon	TOR	AL	19	ANA	AL	21	1	2	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170424	0	Mon	TBA	AL	21	BAL	AL	18	3	6	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170424	0	Mon	KCA	AL	19	CHA	AL	18	1	12	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
ARL02	20170424	0	Mon	MIN	AL	19	TEX	AL	20	3	2	54	MIN	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
PHO01	20170425	0	Tue	SDN	NL	22	ARI	NL	22	3	9	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
DEN02	20170425	0	Tue	WAS	NL	20	COL	NL	21	15	12	54	WAS	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170425	0	Tue	CIN	NL	21	MIL	NL	22	1	9	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PIT08	20170425	0	Tue	CHN	NL	20	PIT	NL	20	1	0	54	CHN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SFO03	20170425	0	Tue	LAN	NL	21	SFN	NL	21	2	1	54	LAN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170425	0	Tue	TOR	AL	20	SLN	NL	20	6	5	66	TOR	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
ANA01	20170425	0	Tue	OAK	AL	20	ANA	AL	22	1	2	65	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170425	0	Tue	TBA	AL	22	BAL	AL	19	2	0	54	TBA	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170425	0	Tue	KCA	AL	20	CHA	AL	19	5	10	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170425	0	Tue	HOU	AL	20	CLE	AL	19	4	2	54	HOU	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170425	0	Tue	SEA	AL	21	DET	AL	19	9	19	51	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
ARL02	20170425	0	Tue	MIN	AL	20	TEX	AL	21	8	1	54	MIN	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
PHO01	20170426	0	Wed	SDN	NL	23	ARI	NL	23	8	5	54	SDN	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
DEN02	20170426	0	Wed	WAS	NL	21	COL	NL	22	11	4	54	WAS	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170426	0	Wed	CIN	NL	22	MIL	NL	23	4	9	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170426	0	Wed	ATL	NL	19	NYN	NL	20	8	2	54	ATL	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170426	0	Wed	MIA	NL	19	PHI	NL	19	4	7	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170426	0	Wed	CHN	NL	21	PIT	NL	21	5	6	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SFO03	20170426	0	Wed	LAN	NL	22	SFN	NL	22	3	4	58	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
ANA01	20170426	0	Wed	OAK	AL	21	ANA	AL	23	5	8	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170426	0	Wed	TBA	AL	23	BAL	AL	20	4	5	65	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
BOS07	20170426	0	Wed	NYA	AL	19	BOS	AL	20	3	1	54	NYA	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
