index,Date,Visiting_Team,Visiting_League,Visiting_Team_Game,Home_Team,Home_League,Home_Team_Game,Visiting_Score,Home_Score,Length_in_Outs,Park_Code,Visit_Bats,Visit_Hits,Visit_Doubles,Visit_Triples,Visit_Homeruns,Visit_RBI,Visit_Putouts,Visit_Assist,Visit_Errors,Visit_Passed_Balls,Visit_Double_Plays,Visit_Tripple_Plays,Home_bats,Home_Hits,Home_Doubles,Home_Triples,Home_Homeruns,Home_RBI,Home_Putouts,Home_Assist,Home_Errors,Home_Passed_Balls,Home_Double_Plays,Home_Triple_Plays,bln_home_win,diff_hr,diff_hits,diff_doubles,diff_triples,diff_rbi,diff_putouts,diff_errors,diff_assist,diff_at_bats
1751,20170813,ANA,AL,119,SEA,AL,119,4.0,2.0,54,SEA03,32,6,1,0,1,4,27,8,0,0,1,0,33,8,2,0,0,2,27,5,1,0,1,0,0,-2,2,1,0,-2,0,1,-3,1
1752,20170813,CLE,AL,115,TBA,AL,119,4.0,3.0,54,STP01,34,8,3,0,2,4,27,5,0,0,1,0,30,4,0,0,1,3,27,7,0,0,0,0,0,-1,-4,-3,0,-1,0,0,2,-4
1753,20170813,HOU,AL,117,TEX,AL,116,2.0,1.0,54,ARL02,31,6,1,0,1,2,27,12,1,0,1,0,31,7,1,0,1,1,27,12,0,0,2,0,0,-1,1,0,0,-1,0,-1,0,0
1754,20170813,PIT,NL,118,TOR,AL,117,1.0,7.0,51,TOR02,31,4,0,0,0,1,24,6,2,0,1,0,31,7,2,0,3,6,27,8,0,0,0,0,1,6,3,2,0,5,3,-2,2,0
1755,20170814,HOU,AL,118,ARI,NL,118,0.0,2.0,51,PHO01,32,7,1,0,0,0,24,7,0,0,1,0,31,8,6,0,0,2,27,9,1,0,3,0,1,2,1,5,0,2,3,1,2,-1
1756,20170814,CIN,NL,119,CHN,NL,117,5.0,15.0,51,CHI11,34,8,1,0,1,4,24,6,1,0,0,0,41,17,3,1,3,15,27,15,1,0,0,0,1,10,9,2,1,11,3,0,9,7
1757,20170814,ATL,NL,116,COL,NL,118,0.0,3.0,51,DEN02,32,7,3,1,0,0,24,6,0,0,2,0,29,7,0,1,0,3,27,14,0,0,0,0,1,3,0,-3,0,3,3,0,8,-3
1758,20170814,SFN,NL,120,MIA,NL,117,3.0,8.0,51,MIA02,32,7,1,0,0,3,24,11,0,1,1,0,32,11,1,0,2,7,27,14,0,0,1,0,1,5,4,0,0,4,3,0,3,0
1759,20170814,PHI,NL,116,SDN,NL,118,4.0,7.0,51,SAN02,38,11,2,0,2,3,24,8,1,0,2,0,32,10,1,0,1,6,27,10,1,0,0,0,1,3,-1,-1,0,3,3,0,2,-6
1760,20170814,CLE,AL,116,BOS,AL,118,7.0,3.0,54,BOS07,37,10,2,0,2,7,27,4,1,1,0,0,36,8,2,0,3,3,27,6,1,0,1,0,0,-4,-2,0,0,-4,0,0,2,-1
1761,20170814,NYN,NL,116,NYA,AL,117,2.0,4.0,51,NYC21,31,6,0,0,2,2,24,5,0,0,1,0,30,8,0,0,3,4,27,9,0,0,1,0,1,2,2,0,0,2,3,0,4,-1
1762,20170814,KCA,AL,118,OAK,AL,119,6.0,2.0,54,OAK01,35,10,1,0,1,5,27,5,1,0,0,0,33,5,1,1,0,2,27,9,1,0,2,0,0,-4,-5,0,1,-3,0,0,4,-2
1763,20170814,BAL,AL,119,SEA,AL,120,11.0,3.0,54,SEA03,43,16,3,0,4,11,27,9,2,0,1,0,34,8,2,0,2,3,27,8,0,0,1,0,0,-8,-8,-1,0,-8,0,-2,-1,-9
1764,20170814,DET,AL,118,TEX,AL,117,2.0,6.0,51,ARL02,35,9,0,0,1,2,24,12,2,0,3,0,29,11,1,0,1,6,27,11,0,0,1,0,1,4,2,1,0,4,3,-2,-1,-6
1765,20170814,TBA,AL,120,TOR,AL,118,1.0,2.0,51,TOR02,31,4,0,0,1,1,24,8,0,0,0,0,29,5,1,1,1,2,27,11,0,0,0,0,1,1,1,1,1,1,3,0,3,-2
1766,20170815,HOU,AL,119,ARI,NL,119,9.0,4.0,54,PHO01,39,13,5,2,1,8,27,8,1,0,1,0,34,8,3,0,0,4,27,7,0,0,1,0,0,-5,-5,-2,-2,-4,0,-1,-1,-5
1767,20170815,CIN,NL,120,CHN,NL,118,2.0,1.0,54,CHI11,32,8,1,0,0,2,27,8,0,0,0,0,32,7,0,0,0,1,27,10,0,0,1,0,0,-1,-1,-1,0,-1,0,0,2,0
1768,20170815,ATL,NL,117,COL,NL,119,4.0,3.0,54,DEN02,32,6,3,0,1,3,27,12,0,0,2,0,31,6,1,0,3,3,27,10,1,0,1,0,0,-1,0,-2,0,0,0,1,-2,-1
1769,20170815,CHA,AL,116,LAN,NL,118,1.0,6.0,51,LOS03,32,6,1,0,1,1,24,9,0,0,1,0,31,9,1,0,0,6,27,11,0,1,0,0,1,5,3,0,0,5,3,0,2,-1
1770,20170815,SFN,NL,121,MIA,NL,118,9.0,4.0,54,MIA02,38,14,2,0,2,7,27,9,1,0,1,0,35,12,2,0,2,4,27,13,2,0,2,0,0,-5,-2,0,0,-3,0,1,4,-3
1771,20170815,PIT,NL,119,MIL,NL,121,1.0,3.0,51,MIL06,31,6,0,1,0,1,24,11,1,1,2,0,29,7,0,0,1,3,27,12,0,0,0,0,1,2,1,0,-1,2,3,-1,1,-2
1772,20170815,PHI,NL,117,SDN,NL,119,4.0,8.0,51,SAN02,32,6,1,0,2,4,24,9,2,0,1,0,32,8,2,0,2,7,27,7,0,1,1,0,1,4,2,1,0,3,3,-2,-2,0
1773,20170815,ANA,AL,120,WAS,NL,117,1.0,3.0,51,WAS11,29,3,0,0,1,1,24,9,1,0,1,0,32,9,2,0,2,2,27,14,0,0,1,0,1,2,6,2,0,1,3,-1,5,3
1774,20170815,SLN,NL,119,BOS,AL,119,4.0,10.0,51,BOS07,33,10,2,0,0,4,24,8,1,0,2,0,38,15,2,0,0,10,27,11,0,0,2,1,1,6,5,0,0,6,3,-1,3,5
1775,20170815,CLE,AL,117,MIN,AL,117,8.0,1.0,54,MIN04,37,11,2,0,5,8,27,8,0,0,0,0,30,3,2,0,0,1,27,4,0,0,1,0,0,-7,-8,0,0,-7,0,0,-4,-7
1776,20170815,NYN,NL,117,NYA,AL,118,4.0,5.0,51,NYC21,33,7,0,0,2,4,24,11,0,0,1,0,31,10,2,0,2,5,27,12,0,0,1,0,1,1,3,2,0,1,3,0,1,-2
1777,20170815,KCA,AL,119,OAK,AL,120,8.0,10.0,51,OAK01,34,8,1,0,3,8,24,12,0,0,0,0,37,14,4,0,3,10,27,9,0,0,1,0,1,2,6,3,0,2,3,0,-3,3
1778,20170815,BAL,AL,120,SEA,AL,121,1.0,3.0,51,SEA03,31,6,1,0,1,1,24,11,0,0,0,0,29,7,2,0,0,3,27,6,0,0,2,0,1,2,1,1,0,2,3,0,-5,-2
1779,20170815,DET,AL,119,TEX,AL,118,4.0,10.0,51,ARL02,35,10,3,0,1,4,24,6,1,0,1,0,33,11,1,0,3,9,27,9,0,0,1,0,1,6,1,-2,0,5,3,-1,3,-2
1780,20170815,TBA,AL,121,TOR,AL,119,6.0,4.0,54,TOR02,41,13,4,0,2,6,27,12,1,0,1,0,34,8,2,0,1,4,27,8,2,0,0,0,0,-2,-5,-2,0,-2,0,1,-4,-7
1781,20170816,CIN,NL,121,CHN,NL,119,6.0,7.0,53,CHI11,34,9,2,0,3,6,26,9,0,0,1,0,32,8,3,0,1,6,27,9,0,1,1,0,1,1,-1,1,0,0,1,0,0,-2
1782,20170816,ATL,NL,118,COL,NL,120,2.0,17.0,51,DEN02,32,7,1,0,0,2,24,9,0,0,0,0,42,18,6,0,3,17,27,12,0,0,2,0,1,15,11,5,0,15,3,0,3,10
1783,20170816,CHA,AL,117,LAN,NL,119,4.0,5.0,52,LOS03,36,12,0,0,4,4,25,13,0,0,2,0,30,9,3,0,1,4,27,8,0,0,3,0,1,1,-3,3,0,0,2,0,-5,-6
1784,20170816,SFN,NL,122,MIA,NL,119,1.0,8.0,51,MIA02,34,8,0,0,0,0,24,9,2,0,0,0,35,10,2,1,0,8,27,9,1,0,2,0,1,7,2,2,1,8,3,-1,0,1
1785,20170816,PIT,NL,120,MIL,NL,122,6.0,7.0,51,MIL06,37,11,0,1,0,6,24,4,0,0,0,0,32,8,0,0,5,7,27,8,2,0,1,0,1,1,-3,0,-1,1,3,2,4,-5
1786,20170816,NYA,AL,119,NYN,NL,118,5.0,3.0,54,NYC20,33,8,3,0,1,5,27,12,0,0,1,0,30,6,2,0,1,3,27,7,0,1,0,0,0,-2,-2,-1,0,-2,0,0,-5,-3
1787,20170816,PHI,NL,118,SDN,NL,120,0.0,3.0,51,SAN02,31,3,2,0,0,0,24,5,0,1,1,0,30,7,3,0,0,2,27,19,1,0,0,0,1,3,4,1,0,2,3,1,14,-1
1788,20170816,ANA,AL,121,WAS,NL,118,3.0,2.0,54,WAS11,30,4,1,0,2,3,27,11,1,0,0,0,32,6,1,0,1,2,27,14,0,0,1,0,0,-1,2,0,0,-1,0,-1,3,2
1789,20170816,SLN,NL,120,BOS,AL,120,4.0,5.0,53,BOS07,37,10,6,0,0,3,26,13,1,0,3,0,31,9,2,0,1,4,27,6,2,1,0,0,1,1,-1,-4,0,1,1,1,-7,-6
1790,20170816,ARI,NL,120,HOU,AL,120,5.0,9.0,51,HOU03,34,9,1,0,3,5,24,8,1,0,2,0,37,16,1,0,2,8,27,8,0,0,2,0,1,4,7,0,0,3,3,-1,0,3
1791,20170816,KCA,AL,120,OAK,AL,121,7.0,6.0,54,OAK01,39,14,1,0,1,7,27,6,1,0,0,0,39,12,1,0,2,6,27,10,1,2,1,0,0,-1,-2,0,0,-1,0,0,4,0
1792,20170816,BAL,AL,121,SEA,AL,122,6.0,7.0,51,SEA03,36,12,1,1,1,5,24,10,0,0,4,0,35,15,3,0,2,7,27,12,0,0,2,0,1,1,3,2,-1,2,3,0,2,-1
1793,20170816,DET,AL,120,TEX,AL,119,6.0,12.0,51,ARL02,35,11,4,0,2,5,24,6,3,0,2,0,40,16,1,0,4,11,27,7,1,0,1,0,1,6,5,-3,0,6,3,-2,1,5
1794,20170816,TBA,AL,122,TOR,AL,120,2.0,3.0,51,TOR02,34,7,3,0,0,2,24,12,0,0,1,0,29,7,3,0,1,3,27,11,0,0,0,0,1,1,0,0,0,1,3,0,-1,-5
1795,20170817,CIN,NL,122,CHN,NL,120,13.0,10.0,54,CHI11,37,12,2,0,2,13,27,7,0,0,1,0,38,13,3,1,6,10,27,14,1,0,0,0,0,-3,1,1,1,-3,0,1,7,1
1796,20170817,ATL,NL,119,COL,NL,121,10.0,4.0,54,DEN02,38,12,2,2,4,10,27,9,1,0,0,0,35,9,5,0,1,4,27,14,0,0,0,0,0,-6,-3,3,-2,-6,0,-1,5,-3
1797,20170817,NYA,AL,120,NYN,NL,119,7.0,5.0,54,NYC20,36,9,1,0,1,7,27,8,1,0,0,0,35,7,2,0,1,5,27,9,1,0,1,0,0,-2,-2,1,0,-2,0,0,1,-1
1798,20170817,SLN,NL,121,PIT,NL,121,11.0,7.0,54,PIT08,39,15,0,2,2,11,27,14,1,0,4,0,38,15,3,0,1,7,27,11,0,0,1,0,0,-4,0,3,-2,-4,0,-1,-3,-1
1799,20170817,WAS,NL,119,SDN,NL,121,2.0,1.0,54,SAN02,27,4,1,0,1,2,27,10,0,0,1,0,34,8,3,0,0,1,27,7,0,0,2,0,0,-1,4,2,0,-1,0,0,-3,7
1800,20170817,PHI,NL,119,SFN,NL,123,4.0,5.0,51,SFO03,35,9,2,1,2,3,24,9,0,0,0,0,31,9,3,0,0,5,27,9,0,0,1,0,1,1,0,1,-1,2,3,0,0,-4
1801,20170817,ARI,NL,121,HOU,AL,121,4.0,0.0,54,HOU03,32,10,0,1,2,3,27,13,3,0,1,0,31,4,1,0,0,0,27,10,2,0,4,0,0,-4,-6,1,-1,-3,0,-1,-3,-1
1802,20170817,CLE,AL,118,MIN,AL,118,9.0,3.0,54,MIN04,39,14,1,0,2,9,27,8,0,0,0,0,35,10,2,1,1,3,27,13,1,0,2,0,0,-6,-4,1,1,-6,0,1,5,-4
1803,20170817,CLE,AL,119,MIN,AL,119,2.0,4.0,51,MIN04,29,3,0,1,1,2,24,5,1,0,1,0,36,13,2,0,1,4,27,11,0,0,1,0,1,2,10,2,-1,2,3,-1,6,7
1804,20170817,CHA,AL,118,TEX,AL,120,8.0,9.0,51,ARL02,37,10,2,1,2,8,24,9,1,0,1,0,31,8,0,0,2,8,27,15,1,0,1,0,1,1,-2,-2,-1,0,3,0,6,-6
1805,20170817,TBA,AL,123,TOR,AL,121,3.0,5.0,51,TOR02,37,11,2,1,0,3,24,7,0,0,0,0,31,6,1,0,3,5,27,12,0,0,1,0,1,2,-5,-1,-1,2,3,0,5,-6
1806,20170818,CIN,NL,123,ATL,NL,120,5.0,3.0,54,ATL03,34,9,1,0,3,4,27,11,0,0,1,0,34,8,2,0,1,3,27,10,0,0,1,0,0,-2,-1,1,0,-1,0,0,-1,0
1807,20170818,TOR,AL,122,CHN,NL,121,4.0,7.0,51,CHI11,36,10,3,0,0,4,24,7,0,0,0,0,35,13,3,0,1,7,27,11,0,0,1,0,1,3,3,0,0,3,3,0,4,-1
1808,20170818,MIL,NL,123,COL,NL,122,4.0,8.0,51,DEN02,36,9,2,1,3,4,24,12,1,0,3,0,30,9,1,1,3,7,27,12,1,0,1,0,1,4,0,-1,0,3,3,0,0,-6
1809,20170818,MIA,NL,120,NYN,NL,120,3.0,1.0,54,NYC20,30,5,1,0,1,3,27,11,1,0,1,0,33,7,0,0,0,1,27,10,0,0,1,0,0,-2,2,-1,0,-2,0,-1,-1,3
1810,20170818,SLN,NL,122,PIT,NL,122,11.0,10.0,54,PIT08,39,13,3,0,3,11,27,12,1,0,1,0,35,10,2,1,3,10,27,13,0,0,1,0,0,-1,-3,-1,1,-1,0,-1,1,-4
1811,20170818,WAS,NL,120,SDN,NL,122,7.0,1.0,54,SAN02,34,9,0,0,1,6,27,10,0,0,2,0,28,4,0,0,1,1,27,11,3,0,1,0,0,-6,-5,0,0,-5,0,3,1,-6
1812,20170818,PHI,NL,120,SFN,NL,124,2.0,10.0,51,SFO03,31,4,0,0,0,2,24,14,1,0,1,0,36,12,4,0,2,9,27,7,1,0,1,0,1,8,8,4,0,7,3,0,-7,5
1813,20170818,ANA,AL,122,BAL,AL,122,7.0,9.0,52,BAL12,36,11,2,0,5,7,25,5,1,0,0,0,37,11,0,0,5,9,27,15,1,0,1,0,1,2,0,-2,0,2,2,0,10,1
1814,20170818,NYA,AL,121,BOS,AL,121,6.0,9.0,51,BOS07,39,12,1,0,2,6,24,9,1,0,1,0,32,10,1,0,2,9,27,9,0,0,0,0,1,3,-2,0,0,3,3,-1,0,-7
1815,20170818,LAN,NL,120,DET,AL,121,8.0,5.0,54,DET05,35,12,6,0,0,8,27,7,0,0,1,0,40,14,3,0,3,5,27,8,0,0,2,0,0,-3,2,-3,0,-3,0,0,1,5
1816,20170818,OAK,AL,122,HOU,AL,122,1.0,3.0,51,HOU03,30,5,1,0,1,1,24,11,1,0,0,0,31,7,0,0,2,3,27,19,0,0,2,0,1,2,2,-1,0,2,3,-1,8,1
1817,20170818,CLE,AL,120,KCA,AL,121,10.0,1.0,54,KAN06,40,13,0,0,4,10,27,9,0,0,1,0,35,9,1,0,1,1,27,9,0,0,0,0,0,-9,-4,1,0,-9,0,0,0,-5
1818,20170818,ARI,NL,122,MIN,AL,120,3.0,10.0,51,MIN04,33,7,0,0,1,3,24,11,0,0,2,0,38,17,4,1,6,10,27,9,1,0,1,0,1,7,10,4,1,7,3,1,-2,5
1819,20170818,SEA,AL,123,TBA,AL,124,7.0,1.0,54,STP01,39,14,6,0,1,7,27,4,0,0,0,0,30,4,2,0,0,1,27,12,0,0,2,0,0,-6,-10,-4,0,-6,0,0,8,-9
1820,20170818,CHA,AL,119,TEX,AL,121,4.0,3.0,54,ARL02,33,9,0,0,2,3,27,9,0,0,2,0,30,6,2,0,1,3,27,13,1,0,3,0,0,-1,-3,2,0,0,0,1,4,-3
1821,20170819,CIN,NL,124,ATL,NL,121,11.0,8.0,54,ATL03,39,14,5,0,1,9,27,9,3,0,0,0,43,15,2,0,3,8,27,9,1,0,1,0,0,-3,1,-3,0,-1,0,-2,0,4
1822,20170819,TOR,AL,123,CHN,NL,122,3.0,4.0,51,CHI11,34,6,2,0,0,3,24,8,1,0,2,0,29,8,1,0,1,4,27,10,2,0,0,0,1,1,2,-1,0,1,3,1,2,-5
1823,20170819,MIL,NL,124,COL,NL,123,6.0,3.0,54,DEN02,33,10,1,1,2,6,27,11,0,0,3,0,35,11,2,0,0,3,27,14,0,0,1,0,0,-3,1,1,-1,-3,0,0,3,2
1824,20170819,MIA,NL,121,NYN,NL,121,1.0,8.0,51,NYC20,28,6,0,0,0,1,24,12,3,0,2,0,32,8,0,0,3,7,27,18,0,0,5,0,1,7,2,0,0,6,3,-3,6,4
1825,20170819,SLN,NL,123,PIT,NL,123,4.0,6.0,51,PIT08,33,7,3,0,2,4,24,12,1,0,1,0,36,12,2,0,3,5,27,14,0,1,1,0,1,2,5,-1,0,1,3,-1,2,3
1826,20170819,WAS,NL,121,SDN,NL,123,1.0,3.0,51,SAN02,30,3,1,0,0,1,24,10,0,0,1,0,27,5,0,0,1,2,27,6,1,0,0,0,1,2,2,-1,0,1,3,1,-4,-3
1827,20170819,PHI,NL,121,SFN,NL,125,12.0,9.0,54,SFO03,39,13,3,0,3,12,27,10,2,2,1,0,39,14,1,1,1,8,27,11,1,0,1,0,0,-3,1,-2,1,-4,0,-1,1,0
1828,20170819,ANA,AL,123,BAL,AL,123,5.0,1.0,54,BAL12,33,7,1,0,4,5,27,12,1,0,1,0,33,7,2,0,0,0,27,11,1,0,1,0,0,-4,0,1,0,-5,0,0,-1,0
1829,20170819,NYA,AL,122,BOS,AL,122,4.0,3.0,54,BOS07,35,9,3,0,2,4,27,11,0,0,0,0,34,6,2,0,1,3,27,11,3,0,1,0,0,-1,-3,-1,0,-1,0,3,0,-1
1830,20170819,LAN,NL,121,DET,AL,122,3.0,0.0,54,DET05,31,6,0,0,1,3,27,8,1,0,1,0,30,4,1,0,0,0,27,12,1,0,3,0,0,-3,-2,1,0,-3,0,0,4,-1
1831,20170819,OAK,AL,123,HOU,AL,123,0.0,3.0,51,HOU03,28,6,1,0,0,0,24,11,0,0,3,0,28,8,2,0,1,3,27,16,1,0,6,0,1,3,2,1,0,3,3,1,5,0
1832,20170819,CLE,AL,121,KCA,AL,122,5.0,0.0,54,KAN06,36,9,4,0,0,5,27,13,0,1,2,0,32,7,3,0,0,0,27,9,0,0,0,0,0,-5,-2,-1,0,-5,0,0,-4,-4
1833,20170819,ARI,NL,123,MIN,AL,121,0.0,5.0,51,MIN04,29,2,2,0,0,0,24,6,1,0,2,0,32,9,0,1,0,5,27,4,0,0,0,0,1,5,7,-2,1,5,3,-1,-2,3
1834,20170819,SEA,AL,124,TBA,AL,125,7.0,6.0,54,STP01,36,10,1,0,2,7,27,5,0,0,0,0,36,9,1,0,3,6,27,3,0,0,1,0,0,-1,-1,0,0,-1,0,0,-2,0
1835,20170819,CHA,AL,120,TEX,AL,122,7.0,17.0,51,ARL02,37,12,2,1,1,6,24,12,3,0,2,0,42,20,4,0,4,16,27,10,1,0,1,0,1,10,8,2,-1,10,3,-2,-2,5
1836,20170820,CIN,NL,125,ATL,NL,122,1.0,8.0,51,ATL03,33,8,1,0,0,1,24,5,0,0,0,0,36,12,3,2,1,8,27,10,0,0,1,0,1,7,4,2,2,7,3,0,5,3
1837,20170820,TOR,AL,124,CHN,NL,123,5.0,6.0,58,CHI11,37,8,3,0,1,4,28,9,0,0,0,0,38,8,2,0,0,5,30,12,1,0,2,0,1,1,0,-1,0,1,2,1,3,1
1838,20170820,MIL,NL,125,COL,NL,124,8.0,4.0,54,DEN02,35,12,2,0,2,8,27,7,0,0,0,0,33,8,2,0,1,4,27,12,3,0,3,0,0,-4,-4,0,0,-4,0,3,5,-2
1839,20170820,MIA,NL,122,NYN,NL,122,6.0,4.0,54,NYC20,38,11,0,0,1,6,27,8,0,0,2,0,31,7,2,0,1,4,27,7,1,0,0,0,0,-2,-4,2,0,-2,0,1,-1,-7
1840,20170820,SLN,NL,124,PIT,NL,124,3.0,6.0,51,WIL02,37,11,2,0,1,3,24,11,0,0,0,0,33,9,2,0,1,6,27,11,1,0,1,0,1,3,-2,0,0,3,3,1,0,-4
1841,20170820,WAS,NL,122,SDN,NL,124,4.0,1.0,54,SAN02,31,5,3,0,0,4,27,6,3,0,1,0,34,5,0,0,0,0,27,8,1,0,1,0,0,-3,0,-3,0,-4,0,-2,2,3
1842,20170820,PHI,NL,122,SFN,NL,126,5.0,2.0,54,SFO03,39,13,2,0,1,5,27,10,0,0,3,0,33,10,2,0,0,2,27,9,1,0,0,0,0,-3,-3,0,0,-3,0,1,-1,-6
1843,20170820,ANA,AL,124,BAL,AL,124,5.0,4.0,54,BAL12,31,6,0,0,2,5,27,10,1,0,2,0,35,9,1,0,1,4,27,14,1,0,3,0,0,-1,3,1,0,-1,0,0,4,4
1844,20170820,NYA,AL,123,BOS,AL,123,1.0,5.0,51,BOS07,30,3,1,0,1,1,24,9,0,0,0,0,35,12,3,1,0,5,27,7,0,0,0,0,1,4,9,2,1,4,3,0,-2,5
1845,20170820,LAN,NL,122,DET,AL,123,1.0,6.0,51,DET05,30,3,0,0,1,1,24,5,0,0,0,0,32,8,4,0,1,6,27,7,0,0,0,0,1,5,5,4,0,5,3,0,2,2
1846,20170820,OAK,AL,124,HOU,AL,124,3.0,2.0,54,HOU03,35,10,1,0,0,0,27,12,0,0,1,0,32,7,1,0,1,2,27,7,2,2,1,0,0,-1,-3,0,0,2,0,2,-5,-3
1847,20170820,CLE,AL,122,KCA,AL,123,4.0,7.0,51,KAN06,35,8,1,1,1,4,24,12,0,0,2,0,35,15,2,0,1,7,27,4,1,0,0,0,1,3,7,1,-1,3,3,1,-8,0
1848,20170820,ARI,NL,124,MIN,AL,122,5.0,12.0,51,MIN04,36,9,3,0,3,5,24,8,2,1,0,0,37,12,2,0,3,11,27,8,1,0,1,0,1,7,3,-1,0,6,3,-1,0,1
1849,20170820,SEA,AL,125,TBA,AL,126,0.0,3.0,51,STP01,29,3,0,0,0,0,24,11,0,0,1,0,28,5,0,1,2,3,27,8,0,0,1,0,1,3,2,0,1,3,3,0,-3,-1
1850,20170820,CHA,AL,121,TEX,AL,123,3.0,2.0,54,ARL02,34,9,2,0,0,3,27,6,0,0,1,0,32,6,0,0,1,2,27,9,0,0,2,0,0,-1,-3,-2,0,-1,0,0,3,-2
1851,20170821,SEA,AL,126,ATL,NL,123,6.0,5.0,54,ATL03,34,9,3,0,0,6,27,13,4,0,1,0,36,12,1,1,1,5,27,13,1,0,0,0,0,-1,3,-2,1,-1,0,-3,0,2
1852,20170821,ARI,NL,125,NYN,NL,123,3.0,2.0,60,NYC20,36,6,0,0,1,3,30,15,0,1,1,0,38,11,3,0,1,2,30,10,1,0,1,0,0,-1,5,3,0,-1,0,1,-5,2
1853,20170821,LAN,NL,123,PIT,NL,125,6.0,5.0,72,PIT08,47,10,2,0,2,6,36,15,0,0,0,0,46,10,1,0,3,5,36,11,1,0,0,0,0,-1,0,-1,0,-1,0,1,-4,-1
1854,20170821,MIL,NL,126,SFN,NL,127,0.0,2.0,51,SFO03,31,4,0,0,0,0,24,8,1,0,0,0,33,8,2,0,0,2,27,17,1,0,0,0,1,2,4,2,0,2,3,0,9,2
1855,20170821,TEX,AL,124,ANA,AL,125,5.0,3.0,54,ANA01,34,7,1,0,1,5,27,8,0,0,0,0,32,5,0,0,0,3,27,6,0,1,0,0,0,-2,-2,-1,0,-2,0,0,-2,-2
1856,20170821,OAK,AL,125,BAL,AL,125,3.0,7.0,51,BAL12,30,7,1,0,2,3,24,8,1,0,1,0,33,10,0,0,4,7,27,12,1,0,3,0,1,4,3,-1,0,4,3,0,4,3
1857,20170821,MIN,AL,123,CHA,AL,122,6.0,7.0,51,CHI12,33,8,3,0,1,6,24,8,0,0,1,0,28,6,1,0,2,7,27,3,1,0,0,0,1,1,-2,-2,0,1,3,1,-5,-5
1858,20170821,MIN,AL,124,CHA,AL,123,10.0,2.0,54,CHI12,34,10,0,0,4,9,27,8,0,0,0,0,30,3,1,0,2,2,27,13,1,0,3,0,0,-8,-7,1,0,-7,0,1,5,-4
1859,20170821,BOS,AL,124,CLE,AL,123,4.0,5.0,51,CLE08,31,5,0,0,2,4,24,8,1,0,0,0,31,7,1,0,1,4,27,9,0,0,1,0,1,1,2,1,0,0,3,-1,1,0
1860,20170822,SEA,AL,127,ATL,NL,124,0.0,4.0,51,ATL03,30,5,2,0,0,0,24,17,2,0,2,0,31,11,0,0,1,3,27,8,0,0,1,0,1,4,6,-2,0,3,3,-2,-9,1
1861,20170822,CHN,NL,124,CIN,NL,126,13.0,9.0,54,CIN09,38,13,2,0,0,11,27,9,0,0,0,0,39,13,1,0,4,8,27,12,2,0,1,0,0,-4,0,-1,0,-3,0,2,3,1
1862,20170822,ARI,NL,126,NYN,NL,124,7.0,4.0,54,NYC20,35,8,3,0,2,6,27,17,0,0,2,0,32,7,1,1,1,4,27,9,1,0,0,0,0,-3,-1,-2,1,-2,0,1,-8,-3
1863,20170822,MIA,NL,123,PHI,NL,123,12.0,8.0,54,PHI13,40,14,6,0,4,12,27,10,0,0,0,0,34,8,1,0,5,8,27,11,0,0,1,0,0,-4,-6,-5,0,-4,0,0,1,-6
1864,20170822,MIA,NL,124,PHI,NL,124,7.0,4.0,54,PHI13,38,13,2,0,2,7,27,11,0,0,1,0,34,8,1,0,3,4,27,9,1,0,1,0,0,-3,-5,-1,0,-3,0,1,-2,-4
1865,20170822,LAN,NL,124,PIT,NL,126,8.0,5.0,54,PIT08,35,10,2,0,1,8,27,10,0,0,2,0,31,7,1,0,1,5,27,12,0,0,1,0,0,-3,-3,-1,0,-3,0,0,2,-4
1866,20170822,MIL,NL,127,SFN,NL,128,4.0,3.0,54,SFO03,36,10,2,1,0,3,27,8,0,0,1,0,34,10,0,0,1,3,27,7,1,0,1,0,0,-1,0,-2,-1,0,0,1,-1,-2
1867,20170822,SDN,NL,125,SLN,NL,125,12.0,4.0,54,STL10,37,11,2,0,2,12,27,13,0,0,1,0,33,7,2,0,3,4,27,11,0,0,0,0,0,-8,-4,0,0,-8,0,0,-2,-4
1868,20170822,TEX,AL,125,ANA,AL,126,1.0,10.0,51,ANA01,34,9,1,0,0,1,24,9,2,0,0,0,41,16,4,0,2,10,27,7,0,0,1,0,1,9,7,3,0,9,3,-2,-2,7
1869,20170822,OAK,AL,126,BAL,AL,126,6.0,4.0,54,BAL12,40,13,2,0,4,6,27,16,1,0,3,0,32,7,0,0,1,4,27,14,0,0,0,0,0,-2,-6,-2,0,-2,0,-1,-2,-8
1870,20170822,MIN,AL,125,CHA,AL,124,4.0,1.0,54,CHI12,30,6,1,0,3,4,27,9,0,0,2,0,33,8,2,0,0,0,27,16,2,0,2,0,0,-3,2,1,0,-4,0,2,7,3
1871,20170822,BOS,AL,125,CLE,AL,124,9.0,1.0,54,CLE08,38,12,3,0,2,9,27,12,0,0,2,0,26,1,0,0,1,1,27,10,0,0,0,0,0,-8,-11,-3,0,-8,0,0,-2,-12
1872,20170822,NYA,AL,124,DET,AL,124,13.0,4.0,54,DET05,42,15,1,2,3,13,27,8,0,0,1,0,33,8,3,0,2,4,27,5,1,0,0,0,0,-9,-7,2,-2,-9,0,1,-3,-9
