Date	Visiting Team	Visiting League	Visiting Team Game	Home Team	Home League	Home Team Game	Visiting Score	Home Score	Length in Outs	Park Code	Visit Bats	Visit Hits	Visit Doubles	Visit Triples	Visit Homeruns	Visit RBI	Visit Putouts	Visit Assist	Visit Errors	Visit Passed Balls	Visit Double Plays	Visit Tripple Plays	Home bats	Home Hits	Home Doubles	Home Triples	Home Homeruns	Home RBI	Home Putouts	Home Assist	Home Errors	Home Passed Balls	Home Double Plays	Home Triple Plays
20150826	TOR	AL	126	TEX	AL	125	12	4	54	ARL02	36	10	0	0	3	10	27	12	0	0	1	0	36	10	0	0	1	4	27	10	1	0	2	0
20150826	SLN	NL	126	ARI	NL	126	3	1	54	PHO01	33	6	1	0	1	3	27	10	0	0	3	0	31	7	1	0	1	1	27	11	1	0	1	0
20150826	COL	NL	125	ATL	NL	127	6	3	54	ATL02	37	11	4	1	1	6	27	16	0	0	2	0	32	10	1	0	2	3	27	9	0	0	1	0
20150826	LAN	NL	125	CIN	NL	125	7	4	54	CIN09	37	10	2	0	3	7	27	13	1	0	0	0	35	8	1	0	0	4	27	8	1	0	0	0
20150826	PIT	NL	125	MIA	NL	127	7	2	54	MIA02	36	9	3	0	1	7	27	12	0	0	1	0	30	5	2	0	1	2	27	8	0	0	0	0
20150826	NYN	NL	126	PHI	NL	127	9	4	54	PHI13	39	12	3	1	1	8	27	9	1	0	1	0	36	9	2	0	0	4	27	6	3	0	1	0
20150826	CHN	NL	125	SFN	NL	126	2	4	51	SFO03	31	6	3	0	0	2	24	9	0	0	1	0	30	6	2	1	1	4	27	13	0	0	1	0
20150826	SDN	NL	126	WAS	NL	125	6	5	54	WAS11	34	10	1	0	2	6	27	13	1	0	1	0	32	7	2	0	0	5	27	7	1	0	1	0
20150827	SEA	AL	128	CHA	AL	126	2	4	51	CHI12	33	7	1	0	1	2	24	11	1	0	2	0	31	9	3	0	0	4	27	11	0	0	0	0
20150827	ANA	AL	127	DET	AL	127	2	0	54	DET05	30	7	0	0	0	2	27	8	0	0	0	0	27	2	0	1	0	0	27	9	1	0	1	0
20150827	BAL	AL	127	KCA	AL	127	3	5	51	KAN06	34	6	2	0	1	3	24	17	0	0	1	0	34	12	4	1	1	5	27	6	1	0	0	0
20150827	MIN	AL	127	TBA	AL	127	4	5	51	STP01	35	9	4	0	1	3	24	10	0	1	1	0	30	9	2	0	1	4	27	10	1	0	1	0
20150827	TOR	AL	127	TEX	AL	126	1	4	51	ARL02	32	8	1	0	0	1	24	7	1	0	0	0	33	11	1	0	0	1	27	13	0	1	3	0
20150827	SLN	NL	127	ARI	NL	127	5	3	54	PHO01	33	8	2	0	2	5	27	13	0	0	1	0	32	6	0	0	0	3	27	15	0	0	1	0
20150827	LAN	NL	126	CIN	NL	126	1	0	54	CIN09	30	8	0	0	0	0	27	7	0	0	0	0	31	4	0	0	0	0	27	13	0	0	5	0
20150827	PIT	NL	126	MIA	NL	128	2	1	54	MIA02	29	7	0	1	1	2	27	15	0	0	1	0	30	6	0	0	0	1	27	10	0	0	2	0
20150827	NYN	NL	127	PHI	NL	128	9	5	78	PHI13	54	16	3	0	3	8	39	19	1	0	2	0	45	8	2	0	1	5	39	12	3	0	2	0
20150827	CHN	NL	126	SFN	NL	127	1	9	51	SFO03	30	3	1	0	0	1	24	6	1	0	1	0	31	10	2	1	2	9	27	7	0	0	0	0
20150827	SDN	NL	127	WAS	NL	126	2	4	51	WAS11	29	3	0	1	0	2	24	9	0	0	0	0	34	11	0	0	2	4	27	9	1	0	0	0
20150828	SEA	AL	129	CHA	AL	127	2	0	54	CHI12	37	10	1	0	2	2	27	5	0	0	1	0	30	4	1	0	0	0	27	10	1	0	1	0
20150828	ANA	AL	128	CLE	AL	127	1	3	51	CLE08	27	5	1	0	0	1	24	11	0	0	2	0	32	10	4	0	0	3	27	11	0	0	4	0
20150828	HOU	AL	129	MIN	AL	128	0	3	51	MIN04	33	6	1	0	0	0	24	7	0	0	1	0	26	3	1	0	1	3	27	9	1	0	0	0
20150828	KCA	AL	128	TBA	AL	128	3	2	54	STP01	33	7	1	0	1	3	27	8	1	0	1	0	33	7	1	0	0	1	27	7	0	1	1	0
20150828	BAL	AL	128	TEX	AL	127	1	4	51	ARL02	29	3	1	0	0	1	24	14	0	0	1	0	31	9	0	1	2	4	27	10	0	0	1	0
20150828	DET	AL	128	TOR	AL	128	3	5	51	TOR02	33	6	0	0	2	3	24	5	0	0	2	0	31	9	1	0	3	4	27	9	0	0	0	0
20150828	OAK	AL	129	ARI	NL	128	4	6	51	PHO01	34	8	3	0	1	4	24	13	1	2	0	0	31	8	4	0	1	6	27	15	0	0	1	0
20150828	NYA	AL	127	ATL	NL	128	15	4	54	ATL02	40	16	5	0	3	15	27	7	0	1	0	0	33	7	1	0	1	4	27	12	0	0	2	0
20150828	CHN	NL	127	LAN	NL	127	1	4	51	LOS03	30	3	1	0	1	1	24	11	1	0	1	0	29	6	1	1	0	2	27	7	0	0	0	0
20150828	CIN	NL	127	MIL	NL	128	0	5	51	MIL06	29	5	0	0	0	0	24	7	0	0	0	0	30	6	2	0	1	5	27	9	0	0	2	0
20150828	BOS	AL	128	NYN	NL	128	6	4	60	NYC20	38	9	1	0	3	6	30	6	1	0	2	0	36	8	1	0	0	3	30	8	0	0	1	0
20150828	SDN	NL	128	PHI	NL	129	1	7	51	PHI13	29	2	1	0	1	1	24	7	0	0	1	0	28	6	1	1	1	6	27	8	0	0	0	0
20150828	COL	NL	126	PIT	NL	127	3	5	51	PIT08	29	5	1	0	2	3	24	6	1	0	1	0	32	10	2	0	0	5	27	8	0	0	1	0
20150828	SLN	NL	128	SFN	NL	128	4	5	52	SFO03	33	7	1	0	0	3	25	8	3	0	1	0	35	10	1	0	1	5	27	13	0	0	1	0
20150828	MIA	NL	129	WAS	NL	127	4	3	54	WAS11	34	7	2	0	2	4	27	12	0	1	2	0	31	8	1	0	2	3	27	11	0	0	0	0
20150829	SEA	AL	130	CHA	AL	128	7	6	54	CHI12	37	13	3	0	1	6	27	7	0	0	1	0	37	11	1	0	0	6	27	11	1	0	0	0
20150829	ANA	AL	129	CLE	AL	128	3	8	51	CLE08	33	6	2	0	2	2	24	4	0	0	0	0	35	12	1	0	1	8	27	8	1	0	0	0
20150829	HOU	AL	130	MIN	AL	129	4	1	54	MIN04	38	10	2	0	0	4	27	7	0	0	1	0	31	5	2	0	0	0	27	8	2	0	0	0
20150829	KCA	AL	129	TBA	AL	129	6	3	54	STP01	41	11	3	0	0	6	27	7	0	0	1	0	31	5	1	0	1	3	27	6	3	0	0	0
20150829	BAL	AL	129	TEX	AL	128	3	4	51	ARL02	35	9	1	0	1	3	24	13	0	0	1	0	33	12	2	2	1	4	27	12	0	0	0	0
20150829	DET	AL	129	TOR	AL	129	1	15	51	TOR02	34	7	0	0	0	1	24	8	2	0	1	0	40	18	4	0	4	15	27	8	0	0	1	0
20150829	OAK	AL	130	ARI	NL	129	3	2	54	PHO01	34	8	2	0	1	3	27	13	0	0	2	0	32	8	1	0	0	1	27	11	0	0	0	0
20150829	NYA	AL	128	ATL	NL	129	3	1	54	ATL02	32	6	5	0	0	2	27	13	1	0	1	0	34	8	1	0	0	0	27	5	0	1	1	0
20150829	CHN	NL	128	LAN	NL	128	2	5	51	LOS03	30	6	1	0	0	1	24	8	1	0	0	0	34	11	2	0	0	5	27	8	0	0	2	0
20150829	CIN	NL	128	MIL	NL	129	12	9	54	MIL06	42	17	2	0	3	11	27	5	2	0	0	0	38	13	2	2	0	8	27	16	0	1	1	0
20150829	BOS	AL	129	NYN	NL	129	3	1	54	NYC20	35	7	3	0	1	3	27	15	0	0	2	0	30	5	2	0	0	1	27	8	1	0	0	0
20150829	SDN	NL	129	PHI	NL	130	3	4	51	PHI13	36	8	1	0	0	3	24	10	1	0	0	0	28	6	2	0	1	4	27	6	2	0	0	0
20150829	COL	NL	127	PIT	NL	128	3	4	51	PIT08	36	9	1	0	1	3	24	13	1	0	0	0	31	8	0	0	1	4	27	10	2	0	1	0
20150829	SLN	NL	129	SFN	NL	129	6	0	54	SFO03	37	13	1	3	0	5	27	12	0	0	2	0	31	7	1	0	0	0	27	13	0	0	3	0
20150829	MIA	NL	130	WAS	NL	128	1	5	51	WAS11	32	7	1	0	1	1	24	13	0	0	2	0	30	9	0	0	3	5	27	13	1	0	1	0
20150830	SEA	AL	131	CHA	AL	129	5	6	65	CHI12	44	12	1	1	2	5	32	13	3	0	1	0	47	14	2	0	1	5	33	10	1	0	1	0
20150830	ANA	AL	130	CLE	AL	129	2	9	51	CLE08	35	9	1	1	1	2	24	10	1	0	0	0	32	10	5	0	1	9	27	8	0	1	0	0
20150830	HOU	AL	131	MIN	AL	130	5	7	51	MIN04	36	12	2	0	2	5	24	9	0	0	0	0	31	8	2	1	2	7	27	6	0	0	1	0
20150830	KCA	AL	130	TBA	AL	130	2	3	51	STP01	33	7	0	0	0	2	24	6	1	0	0	0	32	9	0	0	2	3	27	9	1	0	1	0
20150830	BAL	AL	130	TEX	AL	129	0	6	51	ARL02	30	3	1	0	0	0	24	11	1	0	0	0	33	11	0	0	0	4	27	6	0	0	0	0
20150830	DET	AL	130	TOR	AL	130	2	9	51	TOR02	33	7	3	0	0	2	24	8	0	0	0	0	35	11	2	0	4	9	27	13	1	0	1	0
20150830	OAK	AL	131	ARI	NL	130	7	4	66	PHO01	50	18	1	1	1	6	33	8	1	0	0	0	45	12	0	0	1	4	33	15	1	0	0	0
20150830	NYA	AL	129	ATL	NL	130	20	6	54	ATL02	46	21	3	0	3	20	27	9	1	0	0	0	39	12	2	0	1	6	27	6	0	0	1	0
20150830	CHN	NL	129	LAN	NL	129	2	0	54	LOS03	39	13	2	0	1	2	27	8	1	0	0	0	27	0	0	0	0	0	27	9	0	0	2	0
20150830	CIN	NL	129	MIL	NL	130	1	4	51	MIL06	33	8	3	0	0	1	24	12	0	0	2	0	28	9	3	2	1	4	27	15	0	0	2	0
20150830	BOS	AL	130	NYN	NL	130	4	5	51	NYC20	36	9	1	1	1	4	24	7	1	0	0	0	34	11	1	0	0	5	27	12	0	0	0	0
20150830	SDN	NL	130	PHI	NL	131	9	4	54	PHI13	42	16	2	0	3	9	27	10	0	0	3	0	33	10	0	2	1	4	27	6	0	0	0	0
20150830	COL	NL	128	PIT	NL	129	5	0	54	PIT08	35	7	1	1	0	3	27	11	1	0	0	0	32	4	1	0	0	0	27	11	2	0	1	0
20150830	SLN	NL	130	SFN	NL	130	7	5	54	SFO03	38	13	3	1	3	7	27	14	0	0	2	0	37	12	2	1	0	5	27	9	0	0	2	0
20150830	MIA	NL	131	WAS	NL	129	4	7	51	WAS11	35	10	3	0	2	4	24	12	0	0	2	0	32	13	3	0	2	7	27	11	0	0	1	0
20150831	TBA	AL	131	BAL	AL	131	6	3	54	BAL12	35	10	2	1	3	5	27	9	2	0	1	0	36	8	1	0	0	3	27	11	0	0	1	0
20150831	NYA	AL	130	BOS	AL	131	3	4	51	BOS07	34	10	1	0	0	3	24	13	0	0	0	0	32	9	2	0	2	4	27	8	2	0	3	0
20150831	SEA	AL	132	HOU	AL	132	3	8	51	HOU03	34	8	0	0	2	3	24	11	2	0	2	0	33	11	2	0	3	8	27	9	1	0	2	0
20150831	ANA	AL	131	OAK	AL	132	5	11	51	OAK01	34	10	0	0	0	4	24	5	1	0	1	0	32	9	5	0	1	11	27	11	0	0	1	0
20150831	CLE	AL	130	TOR	AL	131	4	2	54	TOR02	34	8	2	0	0	2	27	10	0	0	1	0	36	10	2	1	0	2	27	9	1	0	2	0
20150831	MIA	NL	132	ATL	NL	131	4	0	54	ATL02	36	10	2	0	1	4	27	12	0	0	2	0	27	3	0	0	0	0	27	7	1	0	1	0
20150831	CIN	NL	130	CHN	NL	130	13	6	54	CHI11	39	11	1	0	2	11	27	10	0	0	0	0	34	9	4	0	2	6	27	9	3	1	1	0
20150831	ARI	NL	131	COL	NL	129	4	5	53	DEN02	36	11	2	0	1	4	26	8	2	0	0	0	37	11	3	1	0	5	27	14	0	0	1	0
20150831	SFN	NL	131	LAN	NL	130	4	5	81	LOS03	54	13	2	0	0	4	39	11	0	0	0	0	50	12	2	0	2	5	42	18	0	0	0	0
20150831	PHI	NL	132	NYN	NL	131	1	3	51	NYC20	31	6	0	0	0	0	24	5	0	0	0	0	27	4	0	0	2	3	27	12	0	0	2	0
20150831	TEX	AL	130	SDN	NL	131	0	7	51	SAN02	30	3	1	0	0	0	24	10	1	0	0	0	36	12	5	1	0	7	27	13	1	0	0	0
20150831	WAS	NL	130	SLN	NL	131	5	8	51	STL10	34	8	2	0	1	4	24	9	0	0	3	0	34	13	1	0	0	8	27	7	1	0	1	0
20150901	TBA	AL	132	BAL	AL	132	11	2	54	BAL12	41	15	4	0	1	11	27	5	0	0	1	0	32	6	2	0	1	2	27	7	0	0	0	0
20150901	NYA	AL	131	BOS	AL	132	3	1	54	BOS07	32	5	1	0	1	3	27	8	0	0	0	0	34	8	2	0	0	1	27	8	1	0	1	0
20150901	SEA	AL	133	HOU	AL	133	7	5	54	HOU03	34	9	0	1	3	7	27	11	2	0	0	0	35	9	2	0	1	4	27	6	0	0	2	0
20150901	DET	AL	131	KCA	AL	131	6	5	54	KAN06	37	11	2	0	1	6	27	11	2	0	1	0	36	10	1	0	1	5	27	11	1	0	0	0
20150901	CHA	AL	130	MIN	AL	131	6	8	51	MIN04	36	10	3	0	1	6	24	3	2	0	0	0	36	12	3	0	1	7	27	10	0	0	1	0
20150901	ANA	AL	132	OAK	AL	133	6	2	54	OAK01	34	10	1	0	1	5	27	7	0	0	0	0	34	7	0	0	1	1	27	13	0	1	2	0
20150901	CLE	AL	131	TOR	AL	132	3	5	58	TOR02	39	9	2	1	3	3	28	14	0	0	1	0	29	6	0	0	1	5	30	12	0	0	0	0
20150901	MIA	NL	133	ATL	NL	132	7	1	54	ATL02	38	11	2	0	1	7	27	10	1	0	3	0	33	8	1	0	0	1	27	9	0	0	0	0
20150901	CIN	NL	131	CHN	NL	131	4	5	51	CHI11	33	7	3	0	2	4	24	5	0	0	0	0	33	9	2	0	1	5	27	8	0	0	1	0
20150901	ARI	NL	132	COL	NL	130	6	4	54	DEN02	33	10	3	2	2	6	27	17	0	0	3	0	36	12	3	0	3	4	27	15	1	0	2	1
20150901	ARI	NL	133	COL	NL	131	5	3	54	DEN02	35	8	1	0	2	5	27	11	1	0	1	0	34	8	3	0	1	3	27	15	4	0	2	0
20150901	SFN	NL	132	LAN	NL	131	1	2	51	LOS03	32	5	0	0	0	1	24	9	0	0	0	0	33	9	1	0	1	2	27	8	1	0	1	0
20150901	PIT	NL	130	MIL	NL	131	4	7	51	MIL06	34	8	3	0	3	4	24	11	0	0	2	0	31	10	4	0	0	7	27	7	0	0	1	0
20150901	PHI	NL	133	NYN	NL	132	14	8	54	NYC20	36	10	4	0	1	12	27	10	0	0	1	0	38	13	2	1	1	8	27	12	3	0	1	0
20150901	TEX	AL	131	SDN	NL	132	8	6	54	SAN02	39	12	3	0	1	5	27	14	0	0	1	0	39	14	3	1	1	6	27	9	1	2	0	0
20150901	WAS	NL	131	SLN	NL	132	5	8	53	STL10	39	12	2	0	1	5	26	11	1	0	2	0	33	8	3	0	1	6	27	11	1	0	0	0
20150902	TBA	AL	133	BAL	AL	133	6	7	63	BAL12	42	13	5	0	3	6	30	13	0	0	1	0	36	9	2	0	3	7	33	14	1	0	3	0
20150902	NYA	AL	132	BOS	AL	133	13	8	54	BOS07	39	15	2	0	5	13	27	9	0	0	0	0	38	13	5	0	1	8	27	10	0	0	2	0
20150902	SEA	AL	134	HOU	AL	134	8	3	54	HOU03	39	13	3	0	1	8	27	10	1	0	1	0	31	7	4	0	0	3	27	12	1	1	1	0
20150902	DET	AL	132	KCA	AL	132	1	12	51	KAN06	31	5	1	1	0	1	24	12	0	1	3	0	35	14	4	1	4	12	27	13	0	0	1	0
20150902	CHA	AL	131	MIN	AL	132	0	3	51	MIN04	31	3	0	0	0	0	24	11	1	0	1	0	29	7	1	0	1	3	27	8	1	0	0	0
20150902	ANA	AL	133	OAK	AL	134	9	4	54	OAK01	41	13	2	0	1	8	27	5	1	0	1	0	37	10	2	1	2	4	27	12	0	0	0	0
20150902	CLE	AL	132	TOR	AL	133	1	5	51	TOR02	29	4	0	0	0	1	24	9	0	0	0	0	32	9	2	0	0	5	27	14	0	0	2	0
20150902	MIA	NL	134	ATL	NL	133	7	3	54	ATL02	37	14	4	0	1	7	27	12	0	0	2	0	29	5	1	0	0	3	27	18	1	0	2	0
20150902	CIN	NL	132	CHN	NL	132	7	4	54	CHI11	39	12	2	1	2	7	27	10	0	1	1	0	31	6	1	0	3	4	27	12	1	0	0	0
20150902	ARI	NL	134	COL	NL	132	4	9	51	DEN02	33	10	3	1	0	4	24	7	1	0	1	0	40	18	2	0	3	9	27	17	0	0	2	0
20150902	SFN	NL	133	LAN	NL	132	1	2	51	LOS03	31	6	0	0	0	1	24	10	1	0	2	0	28	6	1	0	1	2	27	8	0	0	0	0
20150902	PIT	NL	131	MIL	NL	132	4	9	51	MIL06	32	6	2	0	1	4	24	13	1	0	0	0	39	15	3	0	1	9	27	14	0	0	1	0
20150902	PHI	NL	134	NYN	NL	133	4	9	51	NYC20	36	10	1	0	1	4	24	5	0	0	0	0	38	16	4	0	3	9	27	5	1	0	1	0
20150902	TEX	AL	132	SDN	NL	133	4	3	60	SAN02	38	9	4	0	1	4	30	13	0	0	1	0	36	8	2	0	0	3	30	8	2	0	0	0
20150902	WAS	NL	132	SLN	NL	133	4	3	54	STL10	34	8	2	0	3	4	27	6	0	0	0	0	42	16	1	0	1	3	27	8	0	0	0	0
20150903	DET	AL	133	KCA	AL	133	7	15	51	KAN06	41	14	5	0	1	7	24	15	0	0	1	0	41	20	2	0	2	15	27	7	1	0	0	0
20150903	CHA	AL	132	MIN	AL	133	6	4	54	MIN04	32	10	2	1	0	6	27	8	1	0	0	0	35	7	0	0	1	4	27	8	0	0	0	0
20150903	SFN	NL	134	COL	NL	133	3	11	51	DEN02	31	6	1	0	1	2	24	12	2	0	2	0	41	19	2	1	3	10	27	15	0	0	2	0
20150903	PIT	NL	132	MIL	NL	133	3	5	51	MIL06	35	8	3	1	0	3	24	10	0	0	2	0	30	10	4	1	1	5	27	11	0	0	0	0
20150903	LAN	NL	133	SDN	NL	134	7	10	51	SAN02	36	9	3	0	0	6	24	11	1	0	1	0	36	15	5	1	2	10	27	10	1	0	0	0
20150903	ATL	NL	134	WAS	NL	133	1	15	51	WAS11	27	2	0	0	0	1	24	8	0	0	1	0	38	18	5	0	1	15	27	11	0	0	2	0
20150904	TEX	AL	133	ANA	AL	134	2	5	51	ANA01	29	7	2	1	0	2	24	16	0	0	1	0	30	7	2	1	0	5	27	10	0	0	4	0
20150904	PHI	NL	135	BOS	AL	134	5	7	51	BOS07	35	11	2	0	1	5	24	9	1	0	0	0	33	10	3	0	1	6	27	8	0	0	1	0
20150904	CLE	AL	133	DET	AL	134	8	1	54	DET05	36	11	3	1	1	8	27	5	0	0	0	0	31	4	1	0	0	1	27	11	0	0	2	0
20150904	MIN	AL	134	HOU	AL	135	0	8	51	HOU03	32	7	2	0	0	0	24	7	0	0	1	0	36	13	1	0	2	8	27	9	0	0	1	0
20150904	CHA	AL	133	KCA	AL	134	12	1	54	KAN06	42	17	2	0	3	12	27	11	0	0	1	0	31	7	1	0	0	1	27	15	0	0	2	0
20150904	TBA	AL	134	NYA	AL	133	2	5	51	NYC21	35	9	2	0	1	2	24	4	0	0	0	0	28	4	0	0	3	5	27	8	0	0	0	0
20150904	SEA	AL	135	OAK	AL	135	11	8	54	OAK01	37	13	4	0	2	11	27	13	1	0	2	0	39	15	2	1	1	8	27	9	1	0	1	0
20150904	BAL	AL	134	TOR	AL	134	10	2	54	TOR02	40	13	4	0	4	10	27	14	2	0	2	0	33	8	1	0	0	1	27	9	1	0	0	0
20150904	ARI	NL	135	CHN	NL	133	5	14	51	CHI11	38	10	3	1	1	5	24	5	1	0	0	0	35	12	1	0	4	14	27	12	1	0	0	0
20150904	SFN	NL	135	COL	NL	134	1	2	51	DEN02	31	8	1	0	0	1	24	12	0	0	1	0	30	7	0	0	2	2	27	8	0	0	3	0
20150904	NYN	NL	134	MIA	NL	135	5	6	65	MIA02	43	12	0	1	1	5	32	11	0	0	2	0	45	17	4	0	0	6	33	12	0	0	2	0
20150904	LAN	NL	134	SDN	NL	135	8	4	54	SAN02	37	10	2	0	5	8	27	7	1	0	1	0	31	4	0	0	3	4	27	10	0	0	0	0
20150904	PIT	NL	133	SLN	NL	134	9	3	54	STL10	43	17	3	0	0	9	27	9	0	1	0	0	35	8	1	0	0	3	27	11	0	0	1	0
20150904	ATL	NL	135	WAS	NL	134	2	5	57	WAS11	38	9	3	0	0	2	27	11	1	0	3	0	34	11	1	0	2	5	30	10	0	0	0	0
20150905	TEX	AL	134	ANA	AL	135	2	1	54	ANA01	32	6	1	0	0	2	27	14	0	0	0	0	29	3	0	1	0	1	27	10	0	0	0	0
20150905	PHI	NL	136	BOS	AL	135	2	9	51	BOS07	32	5	2	0	0	2	24	15	1	0	1	0	37	14	5	0	1	8	27	8	0	0	0	0
20150905	CLE	AL	134	DET	AL	135	0	6	51	DET05	29	3	1	0	0	0	24	10	2	0	1	0	34	11	0	1	2	6	27	7	1	0	2	0
20150905	MIN	AL	135	HOU	AL	136	3	2	54	HOU03	31	5	2	1	0	2	27	6	0	0	1	0	34	8	1	0	1	2	27	8	0	0	1	0
20150905	CHA	AL	134	KCA	AL	135	6	1	54	KAN06	36	11	1	0	2	6	27	16	0	0	1	0	36	10	5	0	0	1	27	10	0	0	2	0
20150905	TBA	AL	135	NYA	AL	134	3	2	54	NYC21	32	6	1	0	0	3	27	6	0	0	0	0	32	5	1	0	0	2	27	9	0	1	1	0
20150905	SEA	AL	136	OAK	AL	136	8	3	54	OAK01	36	14	5	0	2	8	27	15	0	0	2	0	32	7	1	0	1	3	27	14	0	0	2	0
20150905	BAL	AL	135	TOR	AL	135	1	5	51	TOR02	29	4	1	0	0	1	24	5	0	0	0	0	34	10	5	0	1	5	27	10	0	0	2	0
20150905	ARI	NL	136	CHN	NL	134	0	2	51	CHI11	31	6	1	0	0	0	24	6	0	0	1	0	27	4	0	0	1	2	27	14	0	0	2	0
20150905	MIL	NL	134	CIN	NL	133	8	6	54	CIN09	38	14	3	1	1	8	27	8	1	0	1	0	37	12	1	0	0	4	27	12	1	0	1	0
20150905	MIL	NL	135	CIN	NL	134	7	3	54	CIN09	37	11	0	0	2	7	27	10	0	1	1	0	33	7	4	0	1	3	27	10	0	0	0	0
20150905	SFN	NL	136	COL	NL	135	7	3	54	DEN02	39	15	6	0	2	7	27	8	1	0	0	0	32	5	1	1	1	3	27	15	1	0	3	0
20150905	NYN	NL	135	MIA	NL	136	7	0	54	MIA02	33	9	0	0	3	7	27	12	0	0	3	0	33	9	1	0	0	0	27	13	0	0	0	0
20150905	LAN	NL	135	SDN	NL	136	2	0	54	SAN02	35	8	4	0	0	2	27	12	0	0	0	0	28	3	0	0	0	0	27	8	0	0	0	0
20150905	PIT	NL	134	SLN	NL	135	1	4	51	STL10	34	6	1	0	0	1	24	10	1	0	0	0	29	6	0	0	1	3	27	12	1	0	0	0
20150905	ATL	NL	136	WAS	NL	135	2	8	51	WAS11	32	5	1	0	0	2	24	10	1	0	0	0	33	10	5	0	1	6	27	6	1	1	0	0
20150906	TEX	AL	135	ANA	AL	136	0	7	51	ANA01	27	2	1	0	0	0	24	10	1	0	3	0	30	11	3	0	1	5	27	6	0	0	2	0
20150906	PHI	NL	137	BOS	AL	136	2	6	51	BOS07	37	11	0	0	0	2	24	8	0	0	0	0	30	8	1	1	1	6	27	6	0	0	1	0
20150906	CLE	AL	135	DET	AL	136	4	0	54	DET05	35	9	0	2	0	4	27	13	0	0	2	0	28	3	1	0	0	0	27	4	0	0	0	0
20150906	MIN	AL	136	HOU	AL	137	5	8	51	HOU03	34	8	1	0	3	5	24	9	0	0	1	0	34	11	3	0	2	8	27	6	0	0	0	0
20150906	CHA	AL	135	KCA	AL	136	7	5	54	KAN06	36	12	2	0	1	7	27	7	0	0	0	0	33	7	1	0	3	5	27	7	0	0	1	0
20150906	TBA	AL	136	NYA	AL	135	4	6	51	NYC21	37	10	2	0	2	4	24	7	1	0	0	0	32	8	1	0	2	5	27	11	1	0	1	0
20150906	SEA	AL	137	OAK	AL	137	3	2	54	OAK01	30	7	1	0	0	2	27	10	0	0	0	0	36	9	0	0	1	2	27	9	0	0	1	0
20150906	BAL	AL	136	TOR	AL	136	4	10	51	TOR02	32	6	2	0	2	4	24	9	1	0	1	0	36	15	4	0	3	10	27	6	1	0	1	0
20150906	ARI	NL	137	CHN	NL	135	4	6	51	CHI11	31	6	2	0	2	4	24	7	0	0	0	0	33	9	2	0	3	6	27	10	1	0	2	0
20150906	MIL	NL	136	CIN	NL	135	3	6	51	CIN09	34	9	1	0	1	3	24	13	2	0	1	0	36	12	0	0	2	5	27	12	0	0	0	0
20150906	SFN	NL	137	COL	NL	136	7	4	54	DEN02	40	14	5	1	1	7	27	11	0	0	1	0	33	9	1	0	0	4	27	11	0	0	0	0
20150906	NYN	NL	136	MIA	NL	137	3	4	53	MIA02	30	8	3	0	2	3	26	10	0	0	1	0	34	9	1	0	2	4	27	18	0	0	3	0
20150906	LAN	NL	136	SDN	NL	137	5	1	54	SAN02	32	7	1	0	0	2	27	13	0	0	1	0	32	6	1	0	1	1	27	6	1	0	1	0
20150906	PIT	NL	135	SLN	NL	136	7	1	54	STL10	36	13	2	0	3	7	27	3	0	0	0	0	31	4	1	0	0	1	27	11	1	0	4	0
20150906	ATL	NL	137	WAS	NL	136	4	8	51	WAS11	33	7	2	0	0	4	24	5	3	0	1	0	35	9	1	0	3	8	27	13	1	1	1	0
20150907	LAN	NL	137	ANA	AL	137	7	5	54	ANA01	41	16	5	0	0	7	27	10	0	0	0	0	38	11	1	0	2	4	27	7	0	0	0	0
20150907	TOR	AL	137	BOS	AL	137	4	11	51	BOS07	32	9	0	0	2	4	24	12	0	0	1	0	37	17	4	0	2	11	27	11	0	1	4	0
20150907	CLE	AL	136	CHA	AL	136	3	2	54	CHI12	34	8	2	0	3	3	27	12	0	0	0	0	29	3	0	1	0	2	27	11	0	0	1	0
20150907	TBA	AL	137	DET	AL	137	4	5	51	DET05	38	12	2	0	2	4	24	5	1	0	1	0	33	11	3	0	3	5	27	15	0	0	1	0
20150907	MIN	AL	137	KCA	AL	137	6	2	54	KAN06	36	10	2	0	1	5	27	18	0	0	2	0	32	9	1	0	0	2	27	12	0	0	0	0
20150907	BAL	AL	137	NYA	AL	136	6	8	51	NYC21	33	8	1	0	2	6	24	5	1	0	0	0	37	12	1	0	3	8	27	7	0	0	0	0
20150907	HOU	AL	138	OAK	AL	138	9	10	51	OAK01	35	11	3	0	3	9	24	7	1	0	0	0	33	10	1	1	2	10	27	11	1	0	0	0
20150907	TEX	AL	136	SEA	AL	138	3	0	54	SEA03	29	6	0	0	0	2	27	13	0	0	0	0	32	7	0	1	0	0	27	9	0	0	2	0
20150907	SFN	NL	138	ARI	NL	138	1	6	51	PHO01	37	10	3	0	0	1	24	13	0	0	3	0	32	12	2	0	2	6	27	12	0	0	0	0
20150907	PIT	NL	136	CIN	NL	136	1	3	51	CIN09	31	7	1	0	0	1	24	10	4	0	2	0	27	4	0	0	0	2	27	11	1	0	1	0
20150907	MIL	NL	137	MIA	NL	138	9	1	54	MIA02	41	15	5	1	1	9	27	13	0	0	1	0	32	6	0	0	0	1	27	6	0	0	0	0
20150907	ATL	NL	138	PHI	NL	138	7	2	54	PHI13	37	12	4	0	2	7	27	11	0	0	1	0	31	6	1	1	1	2	27	5	0	0	1	0
